,Post_Content,Date,Comments_Shares,All_Responses,Brand
487,Add a touch of luxury to your after dinner treat - try our new range of The Best sweets and chocolates in store now… When only The Best will do po.st/MStoreFinder,October 20,6 Comments9 Shares,66,Morrisons
488,"Stews, casseroles and traybakes are a great way to make the most of our growing range of Wonky veg - what's your favourite 'wonky' meal?",October 20,27 Comments19 Shares,188,Morrisons
489,"Stews, casseroles and traybakes are a great way to make the most of our growing range of Wonky veg - what's your favourite 'wonky' meal?",October 20,27 Comments19 Shares,188,Morrisons
490,This British Beef roasting joint is now £5 a kg. Enjoy it with these tasty British vegetables for 50p each and treat the family to a weekend roast :) po.st/MStoreFinder,October 20,13 Comments7 Shares,79,Morrisons
491,This British Beef roasting joint is now £5 a kg. Enjoy it with these tasty British vegetables for 50p each and treat the family to a weekend roast :) po.st/MStoreFinder,October 20,13 Comments7 Shares,79,Morrisons
492,What is a mummy’s favourite kind of music? A wrap :) Be sure to impress your trick or treat visitors this #Halloween with this dancing mummy and these animated doorbells po.st/MStoreFinder,October 19,2 Shares,17,Morrisons
493,What is a mummy’s favourite kind of music? A wrap :) Be sure to impress your trick or treat visitors this #Halloween with this dancing mummy and these animated doorbells po.st/MStoreFinder,October 19,2 Shares,17,Morrisons
494,,October 19,276 Comments142 Shares,187,Morrisons
495,,October 19,276 Comments142 Shares,187,Morrisons
496,"As #Halloween creeps slowly towards us, try this Hellishly hot RIP-izza...if you dare 😈👻🌶🍕",October 19,11 Comments8 Shares,15,Morrisons
497,"As #Halloween creeps slowly towards us, try this Hellishly hot RIP-izza...if you dare 😈👻🌶🍕",October 19,11 Comments8 Shares,15,Morrisons
498,"Have a frightfully tasty #Halloween with our 10” RIP-izza. With a tombstone green base, reaper chilli cheddar and ghost chilli sauce, it's available in store now for £2.50. Try it if you dare :) po.st/MStoreFinder",October 19,464 Comments124 Shares,255,Morrisons
499,"Have a frightfully tasty #Halloween with our 10” RIP-izza. With a tombstone green base, reaper chilli cheddar and ghost chilli sauce, it's available in store now for £2.50. Try it if you dare :) po.st/MStoreFinder",October 19,464 Comments124 Shares,255,Morrisons
500,"Bold in colour as well as beauty, the large Purple Hydrangea in this autumn spice bouquet makes this an eye-catching and stylish gift for your special someone this #flowerfriday… And get 10% off at checkout when you use SOCIAL10 :) po.st/AutumnSpice",October 19,3 Comments,51,Morrisons
501,"Bold in colour as well as beauty, the large Purple Hydrangea in this autumn spice bouquet makes this an eye-catching and stylish gift for your special someone this #flowerfriday… And get 10% off at checkout when you use SOCIAL10 :) po.st/AutumnSpice",October 19,3 Comments,51,Morrisons
502,"What kind of dessert does a ghost like? I scream :) Tell us your best #Halloween joke, using #HalJokeWin for a chance to win a £20 Morrisons voucher po.st/haljokewin",October 19,85 Comments8 Shares,73,Morrisons
503,"What kind of dessert does a ghost like? I scream :) Tell us your best #Halloween joke, using #HalJokeWin for a chance to win a £20 Morrisons voucher po.st/haljokewin",October 19,85 Comments8 Shares,73,Morrisons
504,,October 19,3 Comments3 Shares,33,Morrisons
505,,October 19,3 Comments3 Shares,33,Morrisons
506,"Our Wine festival is now on in store and online. To celebrate, and for your chance to win a £20 Morrisons voucher, simply tell us where the Rose wine is hidden on the axis below using #WineWin… Good luck :) po.st/WineWin20",October 18,1.8K Comments244 Shares,1K,Morrisons
507,"Our Wine festival is now on in store and online. To celebrate, and for your chance to win a £20 Morrisons voucher, simply tell us where the Rose wine is hidden on the axis below using #WineWin… Good luck :) po.st/WineWin20",October 18,1.8K Comments244 Shares,1K,Morrisons
508,"Have some #skelefun this #Halloween with our monster milkshakes #recipe For more Halloween recipe inspiration, take a look here po.st/HalloweenRecipes",October 18,56 Comments21 Shares8.3K Views,46,Morrisons
509,"Have some #skelefun this #Halloween with our monster milkshakes #recipe For more Halloween recipe inspiration, take a look here po.st/HalloweenRecipes",October 18,56 Comments21 Shares8.3K Views,46,Morrisons
510,"Take a look at our wine festival, in store and online now. With these £5 wines and £20 wine cases, ‘wine-not’ treat yourself this #Winesday :) po.st/WineFestival18",October 17,12 Comments8 Shares,37,Morrisons
511,"Take a look at our wine festival, in store and online now. With these £5 wines and £20 wine cases, ‘wine-not’ treat yourself this #Winesday :) po.st/WineFestival18",October 17,12 Comments8 Shares,37,Morrisons
512,Get in the #Halloween spirit with these 1 litre spirits at £16 each. Available in store now :) po.st/MStoreFinder,October 17,19 Comments14 Shares5.9K Views,28,Morrisons
513,Get in the #Halloween spirit with these 1 litre spirits at £16 each. Available in store now :) po.st/MStoreFinder,October 17,19 Comments14 Shares5.9K Views,28,Morrisons
514,‘Creep it real’ this #Halloween with kids costumes from £8 and masks from £5. They’ll be sure to keep your little monsters happy this Halloween :) po.st/HalCostumes,October 17,1 Comment2 Shares,24,Morrisons
515,‘Creep it real’ this #Halloween with kids costumes from £8 and masks from £5. They’ll be sure to keep your little monsters happy this Halloween :) po.st/HalCostumes,October 17,1 Comment2 Shares,24,Morrisons
516,"Take a look at our new Christmas & New Year Food To Order guide in store now. From tasty turkeys to dreamy desserts, you can please the whole family and make this Christmas one to remember :) po.st/XmasFTO18",October 17,41 Comments34 Shares,123,Morrisons
517,"Take a look at our new Christmas & New Year Food To Order guide in store now. From tasty turkeys to dreamy desserts, you can please the whole family and make this Christmas one to remember :) po.st/XmasFTO18",October 17,41 Comments34 Shares,123,Morrisons
518,"With autumn nights getting colder, try this toad in the hole #recipe. It’s the ultimate comfort food meal for family nights in po.st/ToadinHole",October 17,8 Comments9 Shares8.7K Views,52,Morrisons
519,"With autumn nights getting colder, try this toad in the hole #recipe. It’s the ultimate comfort food meal for family nights in po.st/ToadinHole",October 17,8 Comments9 Shares8.7K Views,52,Morrisons
520,3.1 million glasses of milk are wasted every day in the UK. Help to reduce food waste this #WorldFoodDay and #ChillTheFridgeOut Your milk can last up to 3 days longer by setting your fridge temperature to below 5 degrees :) po.st/ChillTheFridgeOut,October 16,6 Comments2 Shares148 Views,17,Morrisons
521,3.1 million glasses of milk are wasted every day in the UK. Help to reduce food waste this #WorldFoodDay and #ChillTheFridgeOut Your milk can last up to 3 days longer by setting your fridge temperature to below 5 degrees :) po.st/ChillTheFridgeOut,October 16,6 Comments2 Shares148 Views,17,Morrisons
522,Keep your little ones wrapped up warm this autumn with these cosy #Nutmeg #Kids 3 piece sets from £9 #OOTD po.st/MStoreFinder,October 16,4 Comments6 Shares,25,Morrisons
523,Keep your little ones wrapped up warm this autumn with these cosy #Nutmeg #Kids 3 piece sets from £9 #OOTD po.st/MStoreFinder,October 16,4 Comments6 Shares,25,Morrisons
524,"From Carbonara with Italian smoked pancetta and Grana Padano, to Fish Pie and British beef brisket with piquillo peppers in a richly spiced chilli, take a look at our The Best ready meals range... When only The Best will do po.st/BestReadyMeals",October 16,9 Comments11 Shares,66,Morrisons
525,"From Carbonara with Italian smoked pancetta and Grana Padano, to Fish Pie and British beef brisket with piquillo peppers in a richly spiced chilli, take a look at our The Best ready meals range... When only The Best will do po.st/BestReadyMeals",October 16,9 Comments11 Shares,66,Morrisons
526,"Keep your little ones wrapped up warm this autumn with our new #Nutmeg kids coat, available in store now from £18 po.st/MStoreFinder",October 15,3 Comments1 Share1.3K Views,9,Morrisons
527,"Keep your little ones wrapped up warm this autumn with our new #Nutmeg kids coat, available in store now from £18 po.st/MStoreFinder",October 15,3 Comments1 Share1.3K Views,9,Morrisons
528,"Get the party ‘startled’ this #Halloween with this tasty coated apples #recipe. For more Halloween recipe inspiration, take a look here po.st/HalloweenRecipes",October 15,7 Comments7 Shares6K Views,21,Morrisons
529,"Get the party ‘startled’ this #Halloween with this tasty coated apples #recipe. For more Halloween recipe inspiration, take a look here po.st/HalloweenRecipes",October 15,7 Comments7 Shares6K Views,21,Morrisons
530,"Get 500 More points when you download our new Morrisons More app and sign in before the 28th October. With more benefits at your fingertips, and more personalised offers when you need them, download the app today. For more information, and ts&cs visit po.st/MoreApp",October 15,153 Comments49 Shares16K Views,167,Morrisons
531,"Get 500 More points when you download our new Morrisons More app and sign in before the 28th October. With more benefits at your fingertips, and more personalised offers when you need them, download the app today. For more information, and ts&cs visit po.st/MoreApp",October 15,153 Comments49 Shares16K Views,167,Morrisons
532,We've conjured up some terrifyingly tasty #Halloween #recipe ideas for the big night - try them if you dare...,October 15,14 Comments14 Shares,55,Morrisons
533,We've conjured up some terrifyingly tasty #Halloween #recipe ideas for the big night - try them if you dare...,October 15,14 Comments14 Shares,55,Morrisons
534,,October 15,28 Comments16 Shares,46,Morrisons
535,,October 15,28 Comments16 Shares,46,Morrisons
536,Keep the trick or treaters sweet this #Halloween with these 2 for £5 sweets and £3 ghost pumpkins… You’d be ghoulish not to :) po.st/MStoreFinder,October 15,9 Comments4 Shares5.3K Views,24,Morrisons
537,Keep the trick or treaters sweet this #Halloween with these 2 for £5 sweets and £3 ghost pumpkins… You’d be ghoulish not to :) po.st/MStoreFinder,October 15,9 Comments4 Shares5.3K Views,24,Morrisons
538,"Get a 'pizza' this... Our new The Best Hoisin Pork Pizza is now in stores at 2 for £7. With a rye sourdough base enriched with olive oil for an exceptionally crisp crust, try it for a tasty weekend #fakeaway treat po.st/MStoreFinder",October 14,31 Comments5 Shares,76,Morrisons
539,"Get a 'pizza' this... Our new The Best Hoisin Pork Pizza is now in stores at 2 for £7. With a rye sourdough base enriched with olive oil for an exceptionally crisp crust, try it for a tasty weekend #fakeaway treat po.st/MStoreFinder",October 14,31 Comments5 Shares,76,Morrisons
540,Take a look at this super crunchy (and super tasty) apple crumble #recipe. Would you prefer yours with ice cream or custard? Let us know below using #crumble po.st/Apple_Crumble,October 14,14 Comments1 Share3.1K Views,37,Morrisons
541,Take a look at this super crunchy (and super tasty) apple crumble #recipe. Would you prefer yours with ice cream or custard? Let us know below using #crumble po.st/Apple_Crumble,October 14,14 Comments1 Share3.1K Views,37,Morrisons
542,"Warm yourself up this weekend with our chicken and ham pie #recipe. A traditional favourite, it’s everything a pie should be and more. Find the recipe here po.st/HamPie",October 13,10 Comments8 Shares,74,Morrisons
543,"Warm yourself up this weekend with our chicken and ham pie #recipe. A traditional favourite, it’s everything a pie should be and more. Find the recipe here po.st/HamPie",October 13,10 Comments8 Shares,74,Morrisons
544,,October 13,2 Comments,11,Morrisons
545,,October 13,2 Comments,11,Morrisons
546,Keep your little one wrapped up warm this autumn with these #Nutmeg parkas at £13 each po.st/MStoreFinder,October 13,8 Comments10 Shares,45,Morrisons
547,Keep your little one wrapped up warm this autumn with these #Nutmeg parkas at £13 each po.st/MStoreFinder,October 13,8 Comments10 Shares,45,Morrisons
548,,October 12,1 Comment2 Shares,16,Morrisons
549,,October 12,1 Comment2 Shares,16,Morrisons
550,"This Red Velvet letterbox bouquet is an ideal autumn gift. Calling on the deepest of autumn colours to create a bold and warming display - with the thistle and veronica giving it a real wildflower feel, it’s sure to impress your special someone this #flowerfriday po.st/RedVelvetBouquet",October 12,1 Comment2 Shares,61,Morrisons
551,"This Red Velvet letterbox bouquet is an ideal autumn gift. Calling on the deepest of autumn colours to create a bold and warming display - with the thistle and veronica giving it a real wildflower feel, it’s sure to impress your special someone this #flowerfriday po.st/RedVelvetBouquet",October 12,1 Comment2 Shares,61,Morrisons
552,This week you can get whole salmon for £7 a kg at Morrisons. Great for making this creamy salmon and potato bake #recipe po.st/SalmonBakeRec,October 12,15 Comments9 Shares,101,Morrisons
553,This week you can get whole salmon for £7 a kg at Morrisons. Great for making this creamy salmon and potato bake #recipe po.st/SalmonBakeRec,October 12,15 Comments9 Shares,101,Morrisons
554,The moment has finally arrived… Call of duty Black Ops 4 is now in store for £50. Head down to Morrisons to pick up yours up today… po.st/MStoreFinder,October 11,25 Comments12 Shares,33,Morrisons
555,The moment has finally arrived… Call of duty Black Ops 4 is now in store for £50. Head down to Morrisons to pick up yours up today… po.st/MStoreFinder,October 11,25 Comments12 Shares,33,Morrisons
556,Take a look at these un-beer-lievable deals in our Beer Festival event. Pick up these packs of Amstel and Heineken for £10 each in store now #beerfestival #thirstythursday po.st/MStoreFinder,October 11,7 Comments4 Shares,19,Morrisons
557,Take a look at these un-beer-lievable deals in our Beer Festival event. Pick up these packs of Amstel and Heineken for £10 each in store now #beerfestival #thirstythursday po.st/MStoreFinder,October 11,7 Comments4 Shares,19,Morrisons
558,It's curry week at Morrisons. Celebrate with these tasty £2 curry boxes for your next #fakeaway night in :) po.st/CurryWeek12,October 11,74 Comments37 Shares,126,Morrisons
559,It's curry week at Morrisons. Celebrate with these tasty £2 curry boxes for your next #fakeaway night in :) po.st/CurryWeek12,October 11,74 Comments37 Shares,126,Morrisons
560,Keep your little owl warm this autumn with this #Nutmeg hoody and joggers combo from £11 in store now po.st/MStoreFinder,October 11,6 Comments4 Shares3K Views,19,Morrisons
561,Keep your little owl warm this autumn with this #Nutmeg hoody and joggers combo from £11 in store now po.st/MStoreFinder,October 11,6 Comments4 Shares3K Views,19,Morrisons
562,"It's Curry Week at Morrisons. To help you celebrate over the weekend, here's a side order of hints and tips from one of our chefs...",October 11,3 Comments5 Shares,42,Morrisons
563,"It's Curry Week at Morrisons. To help you celebrate over the weekend, here's a side order of hints and tips from one of our chefs...",October 11,3 Comments5 Shares,42,Morrisons
564,Take a look and order now from our Food to Order guide in store and online for your Halloween gatherings... You'd be 'ghoulish' not to :) po.st/FTO18,October 10,7 Comments7 Shares,57,Morrisons
565,Take a look and order now from our Food to Order guide in store and online for your Halloween gatherings... You'd be 'ghoulish' not to :) po.st/FTO18,October 10,7 Comments7 Shares,57,Morrisons
566,"For more hours of fun with your little ones, head to Morrisons to get buy one get one free on these toys and many, many more po.st/MStoreFinder",October 10,86 Comments86 Shares20K Views,82,Morrisons
567,"For more hours of fun with your little ones, head to Morrisons to get buy one get one free on these toys and many, many more po.st/MStoreFinder",October 10,86 Comments86 Shares20K Views,82,Morrisons
568,"Try this spooktacular skull fruit platter #recipe this Halloween that the kids will be sure to love. For more Halloween recipe inspiration, take a look here po.st/HalloweenRecipes",October 10,6 Comments4.4K Views,12,Morrisons
569,"Try this spooktacular skull fruit platter #recipe this Halloween that the kids will be sure to love. For more Halloween recipe inspiration, take a look here po.st/HalloweenRecipes",October 10,6 Comments4.4K Views,12,Morrisons
570,"Our 500g pack of parsnips has now been price crunched to 50p.
Use them to make this tasty pear and parsnip soup #recipe for those cold autumn nights in. po.st/PearParsnipSoup",October 10,8 Comments8 Shares,63,Morrisons
571,"Our 500g pack of parsnips has now been price crunched to 50p.
Use them to make this tasty pear and parsnip soup #recipe for those cold autumn nights in. po.st/PearParsnipSoup",October 10,8 Comments8 Shares,63,Morrisons
572,"It’s hot, hot, hot. Try our new flaming fiery Phaal curry. Containing Scorpion chillies, it’s guaranteed to tickle your tastebuds #CurryWeek #IsItHotEnoughForYou po.st/MStoreFinder",October 10,854 Comments465 Shares99K Views,367,Morrisons
573,"It’s hot, hot, hot. Try our new flaming fiery Phaal curry. Containing Scorpion chillies, it’s guaranteed to tickle your tastebuds #CurryWeek #IsItHotEnoughForYou po.st/MStoreFinder",October 10,854 Comments465 Shares99K Views,367,Morrisons
574,Treat your little rock star to this #Nutmeg parka from £18 and these jeans from £8 in store now po.st/MStoreFinder,October 10,5 Comments3 Shares,24,Morrisons
575,Treat your little rock star to this #Nutmeg parka from £18 and these jeans from £8 in store now po.st/MStoreFinder,October 10,5 Comments3 Shares,24,Morrisons
576,"Treat the family with this 670g box of Family Circle biscuits, now £1.50 in store :) po.st/MStoreFinder",October 9,133 Comments71 Shares,223,Morrisons
577,"Treat the family with this 670g box of Family Circle biscuits, now £1.50 in store :) po.st/MStoreFinder",October 9,133 Comments71 Shares,223,Morrisons
578,"Get your Christmas presents sorted... In store now you can get this XBox bundle including an Xbox One, Fifa 19, a 3 month XBox game pass and an XBox Live 3 month card all for £230 :) po.st/MStoreFinder",October 9,122 Comments58 Shares,103,Morrisons
579,"Get your Christmas presents sorted... In store now you can get this XBox bundle including an Xbox One, Fifa 19, a 3 month XBox game pass and an XBox Live 3 month card all for £230 :) po.st/MStoreFinder",October 9,122 Comments58 Shares,103,Morrisons
580,"Meet Joy, a local hero within her community, who helps local residents suffering with dementia and their families. Her friends and family thought Joy deserved a well earned thank you… Watch the video below and learn more about Joy’s story #community",October 9,8 Comments24 Shares9.6K Views,43,Morrisons
581,"Meet Joy, a local hero within her community, who helps local residents suffering with dementia and their families. Her friends and family thought Joy deserved a well earned thank you… Watch the video below and learn more about Joy’s story #community",October 9,8 Comments24 Shares9.6K Views,43,Morrisons
582,"Give them ‘pumpkin’ to talk about this Halloween. From Ghost pumpkins to squashes, small pumpkins to large, pop down to Morrisons to grab yours this Halloween :) po.st/MStoreFinder",October 9,33 Comments27 Shares,79,Morrisons
583,"Give them ‘pumpkin’ to talk about this Halloween. From Ghost pumpkins to squashes, small pumpkins to large, pop down to Morrisons to grab yours this Halloween :) po.st/MStoreFinder",October 9,33 Comments27 Shares,79,Morrisons
584,It's National Seafood week so what better excuse to treat yourself to this tasty Caribbean fish curry… It’s ‘fin’tastic po.st/CaribbeanFishCurry,October 9,4 Comments2 Shares,28,Morrisons
585,It's National Seafood week so what better excuse to treat yourself to this tasty Caribbean fish curry… It’s ‘fin’tastic po.st/CaribbeanFishCurry,October 9,4 Comments2 Shares,28,Morrisons
586,"For your chance to win a PS4 console and a PS4 copy of the new Call of Duty Black Ops 4, which is in store this Friday, simply tell us how many Call of Duty games appear on screen, and use #CodWin1 below with your answer… Good luck :) po.st/CODWin1",October 8,2.7K Comments413 Shares16K Views,1.7K,Morrisons
587,"For your chance to win a PS4 console and a PS4 copy of the new Call of Duty Black Ops 4, which is in store this Friday, simply tell us how many Call of Duty games appear on screen, and use #CodWin1 below with your answer… Good luck :) po.st/CODWin1",October 8,2.7K Comments413 Shares16K Views,1.7K,Morrisons
588,,October 8,9 Comments3 Shares,107,Morrisons
589,,October 8,9 Comments3 Shares,107,Morrisons
590,New prices have been crunched way down across the store at Morrisons… Like this 500g pack of parsnips now 50p and Terry’s Chocolate Orange now £1. Find these and more in store and online po.st/P_Crunch,October 8,13 Comments3 Shares3.9K Views,43,Morrisons
591,New prices have been crunched way down across the store at Morrisons… Like this 500g pack of parsnips now 50p and Terry’s Chocolate Orange now £1. Find these and more in store and online po.st/P_Crunch,October 8,13 Comments3 Shares3.9K Views,43,Morrisons
592,,October 8,90 Comments24 Shares,244,Morrisons
593,,October 8,90 Comments24 Shares,244,Morrisons
594,You can recycle your old household batteries at any Morrisons store. Look out for our battery collection points and #BringBackHeavyMetal this October 🤘. Find out more here: po.st/BBHM,October 8,11 Comments20 Shares,81,Morrisons
595,You can recycle your old household batteries at any Morrisons store. Look out for our battery collection points and #BringBackHeavyMetal this October 🤘. Find out more here: po.st/BBHM,October 8,11 Comments20 Shares,81,Morrisons
596,,October 8,23 Comments3 Shares,113,Morrisons
597,,October 8,23 Comments3 Shares,113,Morrisons
598,Pick up some fruity goodness with any 2 for £3 on selected fruit in store and online now po.st/Fruit2for3,October 7,9 Comments3 Shares,53,Morrisons
599,Pick up some fruity goodness with any 2 for £3 on selected fruit in store and online now po.st/Fruit2for3,October 7,9 Comments3 Shares,53,Morrisons
600,Chill out with your cookie monsters this #SundayFunday and try our Choc Chip Cookie ice cream #recipe here po.st/cookiesandwich,October 7,6 Comments10 Shares,90,Morrisons
601,Chill out with your cookie monsters this #SundayFunday and try our Choc Chip Cookie ice cream #recipe here po.st/cookiesandwich,October 7,6 Comments10 Shares,90,Morrisons
602,"If you fancy something a little different to drink this autumn, try these 'guest' bottles - £1.50 each in our #BeerFestival...",October 7,4 Comments3 Shares,12,Morrisons
603,"If you fancy something a little different to drink this autumn, try these 'guest' bottles - £1.50 each in our #BeerFestival...",October 7,4 Comments3 Shares,12,Morrisons
604,"Have a spooktacular #Halloween with these matching family ‘Boo Crew’ tops, in store now #Nutmeg po.st/MStoreFinder",October 7,88 Comments37 Shares,151,Morrisons
605,"Have a spooktacular #Halloween with these matching family ‘Boo Crew’ tops, in store now #Nutmeg po.st/MStoreFinder",October 7,88 Comments37 Shares,151,Morrisons
606,,October 6,8 Comments4 Shares,41,Morrisons
607,,October 6,8 Comments4 Shares,41,Morrisons
608,Winners... Supermarket of the Year. Thank you to all our customers and colleagues for making us Supermarket of the Year po.st/MAwards,October 4,72 Comments75 Shares,655,Morrisons
609,Winners... Supermarket of the Year. Thank you to all our customers and colleagues for making us Supermarket of the Year po.st/MAwards,October 4,72 Comments75 Shares,655,Morrisons
610,"Get this £10 British meat pack in our Great British Food festival. There’s something to please the whole family, including 500g British Chicken Fillet, 500g British Pork Loin Steak and 900g British Beef Brisket Joint. Pick it up in store today :) po.st/MStoreFinder",October 4,55 Comments42 Shares,181,Morrisons
611,"Get this £10 British meat pack in our Great British Food festival. There’s something to please the whole family, including 500g British Chicken Fillet, 500g British Pork Loin Steak and 900g British Beef Brisket Joint. Pick it up in store today :) po.st/MStoreFinder",October 4,55 Comments42 Shares,181,Morrisons
612,"Our Beer Festival is now on in store and online, with un-beer-lievable offers... like £10 for a 12 pack of Estrella, Hop House Lager or Birra Moretti available now po.st/MBeerFestival",October 3,7 Comments4 Shares1.5K Views,8,Morrisons
613,"Our Beer Festival is now on in store and online, with un-beer-lievable offers... like £10 for a 12 pack of Estrella, Hop House Lager or Birra Moretti available now po.st/MBeerFestival",October 3,7 Comments4 Shares1.5K Views,8,Morrisons
614,Pick up a sweet deal in store now with these 4 for £5 cartons po.st/MStoreFinder,October 3,208 Comments122 Shares,362,Morrisons
615,Pick up a sweet deal in store now with these 4 for £5 cartons po.st/MStoreFinder,October 3,208 Comments122 Shares,362,Morrisons
616,"Look out in store for the Red Tractor label, which is on all of our own brand fresh meat and dairy. It means your food is traceable, safe and farmed with care, so you can be rest assured with the food you put upon your table. To find out more, take a look here po.st/RedTractor",October 3,9 Comments1 Share6.1K Views,42,Morrisons
617,"Look out in store for the Red Tractor label, which is on all of our own brand fresh meat and dairy. It means your food is traceable, safe and farmed with care, so you can be rest assured with the food you put upon your table. To find out more, take a look here po.st/RedTractor",October 3,9 Comments1 Share6.1K Views,42,Morrisons
618,Our Beer Festival is now on and we have a choco’lot’ to choose from. Like this Montezuma chocolate lager for £1.50. You can find it in store now po.st/MStoreFinder,October 2,40 Comments22 Shares,46,Morrisons
619,Our Beer Festival is now on and we have a choco’lot’ to choose from. Like this Montezuma chocolate lager for £1.50. You can find it in store now po.st/MStoreFinder,October 2,40 Comments22 Shares,46,Morrisons
620,"We went to visit Tangmere airfield nurseries who grow our tasty peppers, to see the work that goes into producing the peppers on our plates… Take a look at their story #Farm24 po.st/MFarm24",October 2,8 Comments82 Shares19K Views,117,Morrisons
621,"We went to visit Tangmere airfield nurseries who grow our tasty peppers, to see the work that goes into producing the peppers on our plates… Take a look at their story #Farm24 po.st/MFarm24",October 2,8 Comments82 Shares19K Views,117,Morrisons
622,"Behind the Red Tractor label is peace of mind when putting food upon your table. For food that is traceable, safe and farmed with care, look out for the Red Tractor logo on products in store. To find out more, take a look here po.st/RedTractor",October 2,1 Comment1 Share,36,Morrisons
623,"Behind the Red Tractor label is peace of mind when putting food upon your table. For food that is traceable, safe and farmed with care, look out for the Red Tractor logo on products in store. To find out more, take a look here po.st/RedTractor",October 2,1 Comment1 Share,36,Morrisons
624,Treat your little one to this snuggly 3 piece set for £8 in our #Nutmeg range po.st/MStoreFinder,October 1,1 Share1K Views,9,Morrisons
625,Treat your little one to this snuggly 3 piece set for £8 in our #Nutmeg range po.st/MStoreFinder,October 1,1 Share1K Views,9,Morrisons
626,Celebrate our British Food Festival with great deals on lots of family favourites like these fruit pies for £1 each or a pack of 5 doughnuts for 50p :) po.st/MStoreFinder,October 1,32 Comments16 Shares,131,Morrisons
627,Celebrate our British Food Festival with great deals on lots of family favourites like these fruit pies for £1 each or a pack of 5 doughnuts for 50p :) po.st/MStoreFinder,October 1,32 Comments16 Shares,131,Morrisons
628,"If you're new to craft beer, here's a handy guide from some top brewers - look out for Bad Co., Marston's, Brewdog, Black Sheep and more in our #BeerFestival...",September 30,7 Comments1 Share,28,Morrisons
629,"If you're new to craft beer, here's a handy guide from some top brewers - look out for Bad Co., Marston's, Brewdog, Black Sheep and more in our #BeerFestival...",September 30,7 Comments1 Share,28,Morrisons
630,"Behind the Red Tractor label is peace of mind when putting food upon your table. Make sure your food is traceable, safe and farmed with care and look out for the Red Tractor logo on products in store. To find out more, take a look here po.st/RedTractor",September 30,3 Comments1 Share5.3K Views,28,Morrisons
631,"Behind the Red Tractor label is peace of mind when putting food upon your table. Make sure your food is traceable, safe and farmed with care and look out for the Red Tractor logo on products in store. To find out more, take a look here po.st/RedTractor",September 30,3 Comments1 Share5.3K Views,28,Morrisons
632,Get your little squirrel ready for the #autumn with this chequered dress from £9 in store now #Nutmeg po.st/MStoreFinder,September 30,12 Comments6 Shares6.4K Views,40,Morrisons
633,Get your little squirrel ready for the #autumn with this chequered dress from £9 in store now #Nutmeg po.st/MStoreFinder,September 30,12 Comments6 Shares6.4K Views,40,Morrisons
634,Try new Eat Fresh #RecipeBoxes from Morrisons and open up a world of inspiration...,September 29,26 Comments21 Shares,129,Morrisons
635,Try new Eat Fresh #RecipeBoxes from Morrisons and open up a world of inspiration...,September 29,26 Comments21 Shares,129,Morrisons
636,There’s something for everyone in our Beer Festival event. Take a look at these 12 packs of San Miguel and Tiger Beer for £7 each in store now po.st/MStoreFinder,September 27,6 Comments5 Shares1.4K Views,9,Morrisons
637,There’s something for everyone in our Beer Festival event. Take a look at these 12 packs of San Miguel and Tiger Beer for £7 each in store now po.st/MStoreFinder,September 27,6 Comments5 Shares1.4K Views,9,Morrisons
638,"Seize the ‘hop’portunity to try our great range of craft ales, now £1.25 each in store as part of our Beer Festival. From fruity IPAs to smooth and complex wheat ales, you may just discover a new favourite :) po.st/MStoreFinder",September 26,23 Comments11 Shares,35,Morrisons
639,"Seize the ‘hop’portunity to try our great range of craft ales, now £1.25 each in store as part of our Beer Festival. From fruity IPAs to smooth and complex wheat ales, you may just discover a new favourite :) po.st/MStoreFinder",September 26,23 Comments11 Shares,35,Morrisons
640,"It’s refreshing to know that every pack gives back. For every promotional pack of Capri-Sun drinks sold, 30p will be donated to our charity partner CLIC Sargent to help children battling cancer cover their #cancercosts. Find out more here po.st/EPGB",September 25,8 Comments3 Shares,38,Morrisons
641,"It’s refreshing to know that every pack gives back. For every promotional pack of Capri-Sun drinks sold, 30p will be donated to our charity partner CLIC Sargent to help children battling cancer cover their #cancercosts. Find out more here po.st/EPGB",September 25,8 Comments3 Shares,38,Morrisons
642,"We source free range eggs direct from the farm. We did yesterday, we will tomorrow, and the day after that po.st/MarketStreetEggs",September 25,5 Comments11 Shares,105,Morrisons
643,"We source free range eggs direct from the farm. We did yesterday, we will tomorrow, and the day after that po.st/MarketStreetEggs",September 25,5 Comments11 Shares,105,Morrisons
644,"From field to basket it’s great to know Red Tractor is always there… Find the Red Tractor label on all our own brand fresh meat and dairy in store and have peace of mind that the food you eat is traceable, safe and farmed with care. To find out more, take a look here po.st/RedTractor",September 24,11 Comments1 Share7.1K Views,35,Morrisons
645,"From field to basket it’s great to know Red Tractor is always there… Find the Red Tractor label on all our own brand fresh meat and dairy in store and have peace of mind that the food you eat is traceable, safe and farmed with care. To find out more, take a look here po.st/RedTractor",September 24,11 Comments1 Share7.1K Views,35,Morrisons
646,"This Friday Fifa19 is launching. To celebrate, and for your chance to win a PS4 console with a PS4 copy of FIFA 19, comment below how many goals the keeper lets in using #footywin19 Good luck :)
po.st/FootyWin19",September 24,1K Comments139 Shares6K Views,715,Morrisons
647,"This Friday Fifa19 is launching. To celebrate, and for your chance to win a PS4 console with a PS4 copy of FIFA 19, comment below how many goals the keeper lets in using #footywin19 Good luck :)
po.st/FootyWin19",September 24,1K Comments139 Shares6K Views,715,Morrisons
