,Post_Content,Date,Comments_Shares,All_Responses,Brand
166,"This men’s parka is the perfect pick for your outerwear collection this winter. Made with our fantastic Stormwear™ technology, our windproof and water repellent coat will help you combat the harsh winter elements, keeping you warm and on-trend. With a detachable faux fur and available in 4 shades, which way will you wear yours? Shop Now > http://po.st/StormwearParka",November 10,17 Comments12 Shares,169,MarksandSpencer
167,"This men’s parka is the perfect pick for your outerwear collection this winter. Made with our fantastic Stormwear™ technology, our windproof and water repellent coat will help you combat the harsh winter elements, keeping you warm and on-trend. With a detachable faux fur and available in 4 shades, which way will you wear yours? Shop Now > http://po.st/StormwearParka",November 10,17 Comments12 Shares,169,MarksandSpencer
168,"Crisp, all-butter pastry and plenty of rich, fruity filling, our mince pies are one of the season's sweetest treats. Are you mad for mince pies? Share your M&S Christmas favourite using #MyMarksFave",November 8,51 Comments42 Shares19K Views,153,MarksandSpencer
169,"Crisp, all-butter pastry and plenty of rich, fruity filling, our mince pies are one of the season's sweetest treats. Are you mad for mince pies? Share your M&S Christmas favourite using #MyMarksFave",November 8,51 Comments42 Shares19K Views,153,MarksandSpencer
170,"Crunchy, sweet and delicious, we think the M&S Brussels sprouts will be your #MyMarksFave this year. Will you be giving them a go?",November 8,84 Comments44 Shares34K Views,263,MarksandSpencer
171,"Crunchy, sweet and delicious, we think the M&S Brussels sprouts will be your #MyMarksFave this year. Will you be giving them a go?",November 8,84 Comments44 Shares34K Views,263,MarksandSpencer
172,"To celebrate the launch of our Christmas food advert, we’re giving 100 lucky M&S food fans £50 worth of vouchers to spend with us. To enter, simply tell us your favourite M&S Christmas food using the #MyMarksFave po.st/ChristmasFoodCompetitionTermsAndConditions",November 8,3.8K Comments640 Shares125K Views,2.7K,MarksandSpencer
173,"To celebrate the launch of our Christmas food advert, we’re giving 100 lucky M&S food fans £50 worth of vouchers to spend with us. To enter, simply tell us your favourite M&S Christmas food using the #MyMarksFave po.st/ChristmasFoodCompetitionTermsAndConditions",November 8,3.8K Comments640 Shares125K Views,2.7K,MarksandSpencer
174,"This year, we’ve travelled the length and the breadth of the country to ask the nation what their M&S Christmas Favourite is. What’s your favourite M&S food? Join the conversation using #MyMarksFave",November 8,804 Comments541 Shares902K Views,2.2K,MarksandSpencer
175,"This year, we’ve travelled the length and the breadth of the country to ask the nation what their M&S Christmas Favourite is. What’s your favourite M&S food? Join the conversation using #MyMarksFave",November 8,804 Comments541 Shares902K Views,2.2K,MarksandSpencer
176,"Introducing Our Best Ever Steak Pie. Handcrafted in Yorkshire, with slow-cooked tender British beef, traditional rich gravy and an all-butter pastry, it’s the ultimate comfort food. Simply pop in the oven and watch it transform into a deliciously golden dream. Pick it up in store now for £6.",November 7,596 Comments425 Shares400K Views,2.2K,MarksandSpencer
177,"Introducing Our Best Ever Steak Pie. Handcrafted in Yorkshire, with slow-cooked tender British beef, traditional rich gravy and an all-butter pastry, it’s the ultimate comfort food. Simply pop in the oven and watch it transform into a deliciously golden dream. Pick it up in store now for £6.",November 7,596 Comments425 Shares400K Views,2.2K,MarksandSpencer
178,"Going veggie doesn’t mean compromising on comfort. Available in store now, our new butternut, kale and sage cream crumble tray bake, with chunky roasted squash and a creamy sage sauce, is guaranteed to keep you cosy.",November 7,77 Comments27 Shares,433,MarksandSpencer
179,"Going veggie doesn’t mean compromising on comfort. Available in store now, our new butternut, kale and sage cream crumble tray bake, with chunky roasted squash and a creamy sage sauce, is guaranteed to keep you cosy.",November 7,77 Comments27 Shares,433,MarksandSpencer
180,"Our adorable girls jumper is perfect for all those young fashionistas. Coming in three colours, this fluffy jumper with fun pom-pom detailing is wonderfully soft and will keep her snug and stylish this winter. Take the pom-pom levels up a notch with our matching pom-pom accessories. Shop the jumper here > http://po.st/Pompom-Jumper & Shop the matching accessories here > http://po.st/Pompom-Set",November 6,55 Comments30 Shares,458,MarksandSpencer
181,"Our adorable girls jumper is perfect for all those young fashionistas. Coming in three colours, this fluffy jumper with fun pom-pom detailing is wonderfully soft and will keep her snug and stylish this winter. Take the pom-pom levels up a notch with our matching pom-pom accessories. Shop the jumper here > http://po.st/Pompom-Jumper & Shop the matching accessories here > http://po.st/Pompom-Set",November 6,55 Comments30 Shares,458,MarksandSpencer
182,"Craving something Christmassy for lunch? Check out our delicious Three Bird Roast sandwich, new in store now. A taste of three of our favourite festive flavours, this sandwich trio includes roast turkey and stuffing, roast chicken dinner, and duck with plum chutney. By enjoying the taste of the season, you’re also supporting Shelter, with 5% of every purchase going to the great work they do everyday.",November 6,67 Comments31 Shares20K Views,283,MarksandSpencer
183,"Craving something Christmassy for lunch? Check out our delicious Three Bird Roast sandwich, new in store now. A taste of three of our favourite festive flavours, this sandwich trio includes roast turkey and stuffing, roast chicken dinner, and duck with plum chutney. By enjoying the taste of the season, you’re also supporting Shelter, with 5% of every purchase going to the great work they do everyday.",November 6,67 Comments31 Shares20K Views,283,MarksandSpencer
184,"It’s Bonfire Night and if you need a sweet treat to cosy up with, look no further. Perfect for snacking on while you take in the fireworks, these bakes by @izyhossack feature autumn’s favourite fruit: the apple. Pick up our British apples in store now. Happy Bonfire Night! Check out the recipes here > po.st/BonfireAppleRecipes",November 5,19 Comments27 Shares,383,MarksandSpencer
185,"It’s Bonfire Night and if you need a sweet treat to cosy up with, look no further. Perfect for snacking on while you take in the fireworks, these bakes by @izyhossack feature autumn’s favourite fruit: the apple. Pick up our British apples in store now. Happy Bonfire Night! Check out the recipes here > po.st/BonfireAppleRecipes",November 5,19 Comments27 Shares,383,MarksandSpencer
186,,November 5,6 Comments18 Shares6.4K Views,41,MarksandSpencer
187,,November 5,6 Comments18 Shares6.4K Views,41,MarksandSpencer
188,"Hosting a Bonfire Night celebration? Impress your guests with this beautiful and delicious toad-in-the-hole Catherine wheel swirl recipe, inspired by our new range of British sausages. In store now",November 4,56 Comments24 Shares,394,MarksandSpencer
189,"Hosting a Bonfire Night celebration? Impress your guests with this beautiful and delicious toad-in-the-hole Catherine wheel swirl recipe, inspired by our new range of British sausages. In store now",November 4,56 Comments24 Shares,394,MarksandSpencer
190,"The winter weather can be harsh on your skin, but our Absolute Ultimate Sleep Cream will help to keep your skin nourished and hydrated. Get all the skin benefits of a good night’s sleep from our intensely moisturising formula that will unveil a radiant and youthful complexion and will leave skin feeling healthy and smooth. Shop Now > http://po.st/Sleep-Cream
📷- helplesswhilstdrying",November 4,39 Comments45 Shares,443,MarksandSpencer
191,"The winter weather can be harsh on your skin, but our Absolute Ultimate Sleep Cream will help to keep your skin nourished and hydrated. Get all the skin benefits of a good night’s sleep from our intensely moisturising formula that will unveil a radiant and youthful complexion and will leave skin feeling healthy and smooth. Shop Now > http://po.st/Sleep-Cream
📷- helplesswhilstdrying",November 4,39 Comments45 Shares,443,MarksandSpencer
192,"From super soft cashmere pyjamas to sleek silk dressing gowns, Rosie's exclusive sleepwear collection is filled with stunning pieces that are both cosy and stylish. You’ll never want to take them off. Shop her collection now > http://po.st/Rosie-Sleepwear",November 3,23 Comments40 Shares32K Views,519,MarksandSpencer
193,"From super soft cashmere pyjamas to sleek silk dressing gowns, Rosie's exclusive sleepwear collection is filled with stunning pieces that are both cosy and stylish. You’ll never want to take them off. Shop her collection now > http://po.st/Rosie-Sleepwear",November 3,23 Comments40 Shares32K Views,519,MarksandSpencer
194,"We’re celebrating #NationalSandwichDay by tucking into our Shelter Festive Collection which is back on our shelves! You can enjoy all the flavours of Christmas dinner in the run up to the big day, plus 5% of every sale goes to the great work Shelter does everyday – so it really is win-win! What will be your #MyMarksFave?",November 3,30 Comments17 Shares,148,MarksandSpencer
195,"We’re celebrating #NationalSandwichDay by tucking into our Shelter Festive Collection which is back on our shelves! You can enjoy all the flavours of Christmas dinner in the run up to the big day, plus 5% of every sale goes to the great work Shelter does everyday – so it really is win-win! What will be your #MyMarksFave?",November 3,30 Comments17 Shares,148,MarksandSpencer
196,Our new festive flavoured hot drinks are now available in your local M&S Café to warm you up this autumn. What will be your #MyMarksFave? ☕,November 3,192 Comments190 Shares54K Views,587,MarksandSpencer
197,Our new festive flavoured hot drinks are now available in your local M&S Café to warm you up this autumn. What will be your #MyMarksFave? ☕,November 3,192 Comments190 Shares54K Views,587,MarksandSpencer
198,"Celebrate bonfire night with our brilliant bangers! Simply fry our sausage, maple and sage patties and enjoy with a toasted muffin, filled with tomato chutney, cheese and a fried egg for the ultimate fireside treat.",November 2,37 Comments31 Shares,339,MarksandSpencer
199,"Celebrate bonfire night with our brilliant bangers! Simply fry our sausage, maple and sage patties and enjoy with a toasted muffin, filled with tomato chutney, cheese and a fried egg for the ultimate fireside treat.",November 2,37 Comments31 Shares,339,MarksandSpencer
200,"Make a suave impression with our Velvet Double-Breasted Blazer. Whether you’re going for drinks or dinner, this versatile piece is great for any upcoming occasion (including all those fast approaching Christmas parties). Wear with a white shirt for a classic look or style with a plain crew-neck t-shirt for a less formal, but sharp look. Shop Now > http://po.st/VelvetBlazer",November 2,46 Comments32 Shares,307,MarksandSpencer
201,"Make a suave impression with our Velvet Double-Breasted Blazer. Whether you’re going for drinks or dinner, this versatile piece is great for any upcoming occasion (including all those fast approaching Christmas parties). Wear with a white shirt for a classic look or style with a plain crew-neck t-shirt for a less formal, but sharp look. Shop Now > http://po.st/VelvetBlazer",November 2,46 Comments32 Shares,307,MarksandSpencer
202,"What better way to celebrate #WorldVeganDay than with our NEW vegan sandwich in partnership with Shelter, the No Turkey Feast sandwich. Filled with roasted soya protein, cranberry chutney and spinach on soft malted brown bread. We also donate 5% of all sales of our Shelter range to contribute to the wonderful work Shelter do every-day. 🌱",November 1,"1.2K Comments1,353 Shares",14K,MarksandSpencer
203,"What better way to celebrate #WorldVeganDay than with our NEW vegan sandwich in partnership with Shelter, the No Turkey Feast sandwich. Filled with roasted soya protein, cranberry chutney and spinach on soft malted brown bread. We also donate 5% of all sales of our Shelter range to contribute to the wonderful work Shelter do every-day. 🌱",November 1,"1.2K Comments1,353 Shares",14K,MarksandSpencer
204,Stop what you’re doing immediately! Our sell-out Beauty Advent Calendar is back for 2018. With over £280 of product for just £35 (when you spend £35 on clothing beauty and home*) it’s jam packed with some of our best selling products. Shop here. http://po.st/2018beautybox,November 1,503 Comments647 Shares,1.9K,MarksandSpencer
205,Stop what you’re doing immediately! Our sell-out Beauty Advent Calendar is back for 2018. With over £280 of product for just £35 (when you spend £35 on clothing beauty and home*) it’s jam packed with some of our best selling products. Shop here. http://po.st/2018beautybox,November 1,503 Comments647 Shares,1.9K,MarksandSpencer
206,"Happy Halloween! We've given Percy Pig a special spooky makeover. Find our frightfully tasty Percy Pumpkin in store now, and stock up for your Halloween celebrations with 2 for £3 on Pumpkin Percy and Count Colin sweets. 🎃",October 31,2 Comments36 Shares1M Views,203,MarksandSpencer
207,"Happy Halloween! We've given Percy Pig a special spooky makeover. Find our frightfully tasty Percy Pumpkin in store now, and stock up for your Halloween celebrations with 2 for £3 on Pumpkin Percy and Count Colin sweets. 🎃",October 31,2 Comments36 Shares1M Views,203,MarksandSpencer
208,"Get the little ones ready for winter with this adorable fluffy jumper with built in mitten pockets ❤️. With its cute glove design and playful pom-pom detailing it’s sure to be a hit with the kids. Plus, it has the added bonus of keeping them warm and cosy making it perfect for bonfire night. Shop Now > http://po.st/GlovesJumper",October 30,22 Comments24 Shares,287,MarksandSpencer
209,"Get the little ones ready for winter with this adorable fluffy jumper with built in mitten pockets ❤️. With its cute glove design and playful pom-pom detailing it’s sure to be a hit with the kids. Plus, it has the added bonus of keeping them warm and cosy making it perfect for bonfire night. Shop Now > http://po.st/GlovesJumper",October 30,22 Comments24 Shares,287,MarksandSpencer
210,"In need of cake-spiration? Our new Belgian chocolate mirror glaze cake is the ultimate showstopper: three layers of chocolate sponge and hazelnut-feuilletine, glazed with a mirror shine and decorated by hand. Now time for us to cut a slice and enjoy the final of GBBO. Good luck to all the finalists! 😍",October 30,25 Comments20 Shares24K Views,223,MarksandSpencer
211,"In need of cake-spiration? Our new Belgian chocolate mirror glaze cake is the ultimate showstopper: three layers of chocolate sponge and hazelnut-feuilletine, glazed with a mirror shine and decorated by hand. Now time for us to cut a slice and enjoy the final of GBBO. Good luck to all the finalists! 😍",October 30,25 Comments20 Shares24K Views,223,MarksandSpencer
212,"With only a couple of days left of our Home Event, don’t miss out on getting 20% off our extensive Homeware range and up to 40% of all furniture ending on 31 October. Shop now > http://po.st/ShopHomeEvent",October 29,15 Comments21 Shares,349,MarksandSpencer
213,"With only a couple of days left of our Home Event, don’t miss out on getting 20% off our extensive Homeware range and up to 40% of all furniture ending on 31 October. Shop now > http://po.st/ShopHomeEvent",October 29,15 Comments21 Shares,349,MarksandSpencer
214,"Keep little ones happy this Halloween with a spooky sweet treat: our new Decorate Your Own Mummy biscuits. All-butter gingerbread mummies with icing and white chocolates to decorate. Pick up these yummy mummies in store now, just in time for your scary celebrations! 🎃",October 29,43 Comments28 Shares,339,MarksandSpencer
215,"Keep little ones happy this Halloween with a spooky sweet treat: our new Decorate Your Own Mummy biscuits. All-butter gingerbread mummies with icing and white chocolates to decorate. Pick up these yummy mummies in store now, just in time for your scary celebrations! 🎃",October 29,43 Comments28 Shares,339,MarksandSpencer
216,"Serve a spookily easy sweeet treat this Halloween: marshmallow ghost cookies! Simply top our all-butter chocolate and orange cookies with a marshmallow and pour over white glacé icing, then dot with black icing for the eyes before leaving to set. 👻",October 28,271 Comments309 Shares,1.3K,MarksandSpencer
217,"Serve a spookily easy sweeet treat this Halloween: marshmallow ghost cookies! Simply top our all-butter chocolate and orange cookies with a marshmallow and pour over white glacé icing, then dot with black icing for the eyes before leaving to set. 👻",October 28,271 Comments309 Shares,1.3K,MarksandSpencer
218,"Sweet with a lovely bit of warmth, Paddy’s favourite new Chicken Rendang is the perfect way to celebrate #NationalCurryWeek. Available in stores now. #MyMarksFave.",October 27,9 Comments8 Shares,153,MarksandSpencer
219,"Sweet with a lovely bit of warmth, Paddy’s favourite new Chicken Rendang is the perfect way to celebrate #NationalCurryWeek. Available in stores now. #MyMarksFave.",October 27,9 Comments8 Shares,153,MarksandSpencer
220,"The clocks go back tomorrow meaning we’ll be saying hello to those darker and chillier nights. Make your home the ultimate comfort zone with our cosy Homeware including thick throws, soft bedding and more. Get 20% off our Homeware range and up to 40% off all furniture in our Home Event ending on 31 October. Don’t miss out, shop now > http://po.st/Home_Event",October 27,8 Comments19 Shares,272,MarksandSpencer
221,"The clocks go back tomorrow meaning we’ll be saying hello to those darker and chillier nights. Make your home the ultimate comfort zone with our cosy Homeware including thick throws, soft bedding and more. Get 20% off our Homeware range and up to 40% off all furniture in our Home Event ending on 31 October. Don’t miss out, shop now > http://po.st/Home_Event",October 27,8 Comments19 Shares,272,MarksandSpencer
222,"Who doesn’t love a crumpet? Well, have you tried our Ultimate Crumpets yet? Lightly toasted with a doughy middle and crispy exterior. Try topping with white crab meat and our posh cheese on toast rarebit for a mouth-watering start to your weekend.😍",October 27,106 Comments46 Shares,469,MarksandSpencer
223,"Who doesn’t love a crumpet? Well, have you tried our Ultimate Crumpets yet? Lightly toasted with a doughy middle and crispy exterior. Try topping with white crab meat and our posh cheese on toast rarebit for a mouth-watering start to your weekend.😍",October 27,106 Comments46 Shares,469,MarksandSpencer
224,"Love curry? In 1982, Shehzad Husain knocked on our door and offered to show us how to make the perfect curry, with whole spices, a range of fresh ingredients and to this day, we’re still using these techniques. Why not have a go at making your very own chicken korma this #NationalCurryWeek or simply pop in store and pick up one already lovingly prepared. Read more here > http://po.st/OurPerfectCurry",October 26,98 Comments156 Shares,3.4K,MarksandSpencer
225,"Love curry? In 1982, Shehzad Husain knocked on our door and offered to show us how to make the perfect curry, with whole spices, a range of fresh ingredients and to this day, we’re still using these techniques. Why not have a go at making your very own chicken korma this #NationalCurryWeek or simply pop in store and pick up one already lovingly prepared. Read more here > http://po.st/OurPerfectCurry",October 26,98 Comments156 Shares,3.4K,MarksandSpencer
226,Find out whether Holly prefers Colin the Caterpillar or Percy Pigs and whether she prefers checks or stripes in this fun Quickfire question video. Holly’s second edit of her Must-Haves is available to buy now and consists of on-trend pieces that will add style and glamour to your winter wardrobe. Shop the full edit now > http://po.st/Hollys-MustHaves2,October 26,34 Comments10 Shares12K Views,120,MarksandSpencer
227,Find out whether Holly prefers Colin the Caterpillar or Percy Pigs and whether she prefers checks or stripes in this fun Quickfire question video. Holly’s second edit of her Must-Haves is available to buy now and consists of on-trend pieces that will add style and glamour to your winter wardrobe. Shop the full edit now > http://po.st/Hollys-MustHaves2,October 26,34 Comments10 Shares12K Views,120,MarksandSpencer
228,"Holly’s second Must-Have edit launched in selected stores and online TODAY! It's already flying off the shelves but to help you decide which of the gorgeous pieces you want to snap up, we asked Holly to talk you through some of her favourite pieces from the collection. Don't forget you can shop it here. http://po.st/hollyedit2",October 25,116 Comments115 Shares67K Views,687,MarksandSpencer
229,"Holly’s second Must-Have edit launched in selected stores and online TODAY! It's already flying off the shelves but to help you decide which of the gorgeous pieces you want to snap up, we asked Holly to talk you through some of her favourite pieces from the collection. Don't forget you can shop it here. http://po.st/hollyedit2",October 25,116 Comments115 Shares67K Views,687,MarksandSpencer
230,"The wait is over! Holly Willoughby 's second Must-Haves edit has landed online and in selected stores TODAY, with perfect pieces for both work and play. Checks ✔ PU ✔ Animal Print ✔ Envy Inducing Coats✔ Dresses of Dreams✔ . There's everything you'll need to take you through into Winter and Christmas. Be quick, they won’t be around for long. http://po.st/HWmusthaves",October 25,77 Comments69 Shares52K Views,691,MarksandSpencer
231,"The wait is over! Holly Willoughby 's second Must-Haves edit has landed online and in selected stores TODAY, with perfect pieces for both work and play. Checks ✔ PU ✔ Animal Print ✔ Envy Inducing Coats✔ Dresses of Dreams✔ . There's everything you'll need to take you through into Winter and Christmas. Be quick, they won’t be around for long. http://po.st/HWmusthaves",October 25,77 Comments69 Shares52K Views,691,MarksandSpencer
232,,October 25,5 Comments1 Share,35,MarksandSpencer
233,,October 25,5 Comments1 Share,35,MarksandSpencer
234,"Need a quick but flavour-packed midweek supper? New to our Slow Cook range, our Mexican-style pork shoulder is made with Outdoor-bred British pork that's lightly smoked and rubbed with spices, then cooked until meltingly tender. And it's ready in just 30 minutes! Serve in tacos with the zingy tomato salsa. Find it in store now for 20% off.",October 24,13 Comments8 Shares18K Views,91,MarksandSpencer
235,"Need a quick but flavour-packed midweek supper? New to our Slow Cook range, our Mexican-style pork shoulder is made with Outdoor-bred British pork that's lightly smoked and rubbed with spices, then cooked until meltingly tender. And it's ready in just 30 minutes! Serve in tacos with the zingy tomato salsa. Find it in store now for 20% off.",October 24,13 Comments8 Shares18K Views,91,MarksandSpencer
236,"Whether you’re having a frighteningly good night in or prepping your porch for trick-or-treating, Peter the Pumpkin will be your perfect paranormal partner. Made of colourful chrysanthemums, this scarily sweet floral pumpkin will set the scene for Halloween! Order your very own Peter now. 🎃 > po.st/PeterPumpkinHere",October 24,15 Comments20 Shares,315,MarksandSpencer
237,"Whether you’re having a frighteningly good night in or prepping your porch for trick-or-treating, Peter the Pumpkin will be your perfect paranormal partner. Made of colourful chrysanthemums, this scarily sweet floral pumpkin will set the scene for Halloween! Order your very own Peter now. 🎃 > po.st/PeterPumpkinHere",October 24,15 Comments20 Shares,315,MarksandSpencer
238,Get 20% off our extensive Homeware range and don’t miss out on up to 40% off all furniture in our Home Event from 23 -31 October. Shop Now > http://po.st/Home-Event,October 23,18 Comments41 Shares,300,MarksandSpencer
239,Get 20% off our extensive Homeware range and don’t miss out on up to 40% off all furniture in our Home Event from 23 -31 October. Shop Now > http://po.st/Home-Event,October 23,18 Comments41 Shares,300,MarksandSpencer
240,"Don’t be afraid to take whisks with our showstopper chocolate and vanilla drizzle cake recipe. Made with 70% dark chocolate, buttercream and vanilla extracts, your guests won’t be able to resist. #GBBO > po.st/ChocolateVanillaCakeRecipe",October 23,249 Comments219 Shares,1.6K,MarksandSpencer
241,"Don’t be afraid to take whisks with our showstopper chocolate and vanilla drizzle cake recipe. Made with 70% dark chocolate, buttercream and vanilla extracts, your guests won’t be able to resist. #GBBO > po.st/ChocolateVanillaCakeRecipe",October 23,249 Comments219 Shares,1.6K,MarksandSpencer
242,"This year marks the 100-year anniversary of the end of the First World War. We are joining in and saying Thank You to all who served, sacrificed and changed our world. Show your support by purchasing from our commemorative Poppy Collection and we will donate all the profits to The Royal British Legion. Shop now > http://po.st/PoppyCollection",October 23,195 Comments677 Shares,4.1K,MarksandSpencer
243,"This year marks the 100-year anniversary of the end of the First World War. We are joining in and saying Thank You to all who served, sacrificed and changed our world. Show your support by purchasing from our commemorative Poppy Collection and we will donate all the profits to The Royal British Legion. Shop now > http://po.st/PoppyCollection",October 23,195 Comments677 Shares,4.1K,MarksandSpencer
244,"This October, M&S and Breast Cancer Now are on a mission to help fund over 5,000 hours of research into preventing breast cancer – and help stop the devastating impact it has on the lives of families like Sam and Jason. Make a difference by purchasing selected pink products this month and we’ll donate 20% of each purchase to Breast Cancer Now. Shop now > http://po.st/Breast-Cancer-Now",October 22,6 Comments30 Shares19K Views,184,MarksandSpencer
245,"This October, M&S and Breast Cancer Now are on a mission to help fund over 5,000 hours of research into preventing breast cancer – and help stop the devastating impact it has on the lives of families like Sam and Jason. Make a difference by purchasing selected pink products this month and we’ll donate 20% of each purchase to Breast Cancer Now. Shop now > http://po.st/Breast-Cancer-Now",October 22,6 Comments30 Shares19K Views,184,MarksandSpencer
246,"Introducing our perfect pasta sauce, deliciously rich and made in Italy, simply stir in with your favourite pasta! The perfect fix to a quick meal on a Monday. Buon appetite!",October 22,23 Comments24 Shares,332,MarksandSpencer
247,"Introducing our perfect pasta sauce, deliciously rich and made in Italy, simply stir in with your favourite pasta! The perfect fix to a quick meal on a Monday. Buon appetite!",October 22,23 Comments24 Shares,332,MarksandSpencer
248,"Introducing the fun winter essential your children will adore. These fluffy onesies are a great way to add an extra layer of warmth when the temperatures drop and are perfect for bedtime and weekend lounging. From character onesies to animal onesies and more, we’re pretty sure your child will never want to take it off! Shop now > http://po.st/KidsOnesies",October 21,23 Comments24 Shares,246,MarksandSpencer
249,"Introducing the fun winter essential your children will adore. These fluffy onesies are a great way to add an extra layer of warmth when the temperatures drop and are perfect for bedtime and weekend lounging. From character onesies to animal onesies and more, we’re pretty sure your child will never want to take it off! Shop now > http://po.st/KidsOnesies",October 21,23 Comments24 Shares,246,MarksandSpencer
250,"With the evenings getting darker and colder it can mean only one thing, it’s nearly time for Halloween! Get set with a party spread fit for ghosts, ghouls and other spooky creatures with our Halloween party food 🎃 > po.st/HalloweenPartyFood",October 21,7 Comments32 Shares,341,MarksandSpencer
251,"With the evenings getting darker and colder it can mean only one thing, it’s nearly time for Halloween! Get set with a party spread fit for ghosts, ghouls and other spooky creatures with our Halloween party food 🎃 > po.st/HalloweenPartyFood",October 21,7 Comments32 Shares,341,MarksandSpencer
252,"The plant-based revolution has well and truly taken root. Whether you’re a vegan, veggie or simply want to just enjoy delicious seasonal produce our Red Cabbage & Squash Filo Tarts will be loved by everyone! Pick them up in store now. 🌱",October 20,60 Comments27 Shares,423,MarksandSpencer
253,"The plant-based revolution has well and truly taken root. Whether you’re a vegan, veggie or simply want to just enjoy delicious seasonal produce our Red Cabbage & Squash Filo Tarts will be loved by everyone! Pick them up in store now. 🌱",October 20,60 Comments27 Shares,423,MarksandSpencer
254,"Add a sophisticated touch to your weekend with our luxurious David Gandy for Autograph sleepwear. With their subtle houndstooth design and drawstring waist for a comfy fit, these pyjama bottoms are perfect for lounging around the house or enjoying a lazy lie-in in. Shop Now > http://po.st/DG-Sleepwear",October 20,784 Comments662 Shares,2.9K,MarksandSpencer
255,"Add a sophisticated touch to your weekend with our luxurious David Gandy for Autograph sleepwear. With their subtle houndstooth design and drawstring waist for a comfy fit, these pyjama bottoms are perfect for lounging around the house or enjoying a lazy lie-in in. Shop Now > http://po.st/DG-Sleepwear",October 20,784 Comments662 Shares,2.9K,MarksandSpencer
256,Calling all budding Picassos: introducing our new Colour Me Sauvignon Blanc which lets you get creative while you enjoy a glass. The bottle comes with an illustrated label and if you share a snap of your creation using #colourmewines there’s a chance to win a magnum of prosecco! We’d advise staying inside the lines :) *T&C’s apply.,October 19,119 Comments80 Shares,282,MarksandSpencer
257,Calling all budding Picassos: introducing our new Colour Me Sauvignon Blanc which lets you get creative while you enjoy a glass. The bottle comes with an illustrated label and if you share a snap of your creation using #colourmewines there’s a chance to win a magnum of prosecco! We’d advise staying inside the lines :) *T&C’s apply.,October 19,119 Comments80 Shares,282,MarksandSpencer
258,Dreaming of a celebration cake to impress? How about three tiers of succulent pork pie covered in golden pastry? Introducing our biggest (and tallest) pork pie yet! Guaranteed to surprise your guests at any event. 😋,October 19,797 Comments274 Shares,1.1K,MarksandSpencer
259,Dreaming of a celebration cake to impress? How about three tiers of succulent pork pie covered in golden pastry? Introducing our biggest (and tallest) pork pie yet! Guaranteed to surprise your guests at any event. 😋,October 19,797 Comments274 Shares,1.1K,MarksandSpencer
260,Our soft linens and throws are a winning combination that will make you never want to leave your bed. Weekend lie in anyone? Add a laid-back charm to your room with our understated striped bed set. Layer our checked fleece throw to achieve this super cosy and classic look. Shop now > http://po.st/CosyBedroom 🛏️,October 19,11 Comments15 Shares,479,MarksandSpencer
261,Our soft linens and throws are a winning combination that will make you never want to leave your bed. Weekend lie in anyone? Add a laid-back charm to your room with our understated striped bed set. Layer our checked fleece throw to achieve this super cosy and classic look. Shop now > http://po.st/CosyBedroom 🛏️,October 19,11 Comments15 Shares,479,MarksandSpencer
262,"Have you tried Rochelle Humes's autumn comfort food favourite? She said our new Slow Cooked Beef with bone marrow gravy was, ""a dream...it's so comforting!"". Pick it up in store now and remember to share your food favourites using #MyMarksFave",October 18,15 Comments12 Shares,84,MarksandSpencer
263,"Have you tried Rochelle Humes's autumn comfort food favourite? She said our new Slow Cooked Beef with bone marrow gravy was, ""a dream...it's so comforting!"". Pick it up in store now and remember to share your food favourites using #MyMarksFave",October 18,15 Comments12 Shares,84,MarksandSpencer
264,"Just in time for Autumn, our new luxurious Truffle Mayonnaise dip is the ultimate seasonal indulgence. Blended with Italian black summer truffles and made using free-range eggs, it’s just heaven with chips, crisps, on a sandwich, or pretty much anything! Pick up our lucky dip in store today. po.st/DiscoverTruffleMayo",October 17,204 Comments53 Shares,418,MarksandSpencer
265,"Just in time for Autumn, our new luxurious Truffle Mayonnaise dip is the ultimate seasonal indulgence. Blended with Italian black summer truffles and made using free-range eggs, it’s just heaven with chips, crisps, on a sandwich, or pretty much anything! Pick up our lucky dip in store today. po.st/DiscoverTruffleMayo",October 17,204 Comments53 Shares,418,MarksandSpencer
266,"It’s nearly that time of year again 👻 and we’ve got costumes for everyone (even your dog)! Get your kids some fun and spooky costumes this Halloween, so they can stand out on their trick or treating adventures. Shop Now > http://po.st/Halloween-Costumes",October 17,17 Comments17 Shares,155,MarksandSpencer
267,"It’s nearly that time of year again 👻 and we’ve got costumes for everyone (even your dog)! Get your kids some fun and spooky costumes this Halloween, so they can stand out on their trick or treating adventures. Shop Now > http://po.st/Halloween-Costumes",October 17,17 Comments17 Shares,155,MarksandSpencer
268,COMING SOON!! Holly’s second Must-Have edit launches on the 25th of October with a whole host of gorgeous new pieces for you to get your hands on. We’re already obsessed with this amazing caramel coat and statement check skirt combo. Keep an eye on our Instagram in the coming days to see more of Holly's Must-Haves.,October 17,200 Comments150 Shares,2K,MarksandSpencer
269,COMING SOON!! Holly’s second Must-Have edit launches on the 25th of October with a whole host of gorgeous new pieces for you to get your hands on. We’re already obsessed with this amazing caramel coat and statement check skirt combo. Keep an eye on our Instagram in the coming days to see more of Holly's Must-Haves.,October 17,200 Comments150 Shares,2K,MarksandSpencer
