,Post_Content,Date,Comments_Shares,All_Responses,Brand
567,"There are levels to these yummy Deluxe Layered Yoghurts. Choose from caramel, raspberry & passion fruit or mandarin & lime.

In store now for 49p each.",August 1,47 Comments12 Shares,264,lidluk
568,"There are levels to these yummy Deluxe Layered Yoghurts. Choose from caramel, raspberry & passion fruit or mandarin & lime.

In store now for 49p each.",August 1,47 Comments12 Shares,264,lidluk
569,"Zoom zoom zoom!

Electric toothbrushes are in store Thursday 2nd August for £14.99 each.",July 31,51 Comments28 Shares,153,lidluk
570,"Zoom zoom zoom!

Electric toothbrushes are in store Thursday 2nd August for £14.99 each.",July 31,51 Comments28 Shares,153,lidluk
571,Loose courgettes are only 99p per/kg for our Pick of the Week!,July 30,33 Comments8 Shares,124,lidluk
572,Loose courgettes are only 99p per/kg for our Pick of the Week!,July 30,33 Comments8 Shares,124,lidluk
573,"Sweet dreams are made of these lightweight, soft, cooling microfibre pillows 💤
Just 2 for £12 or £6.99 each! In store tomorrow.",July 28,71 Comments32 Shares,197,lidluk
574,"Sweet dreams are made of these lightweight, soft, cooling microfibre pillows 💤
Just 2 for £12 or £6.99 each! In store tomorrow.",July 28,71 Comments32 Shares,197,lidluk
575,"Two reasons why you need this fan -
1. It's hot ☀️
2. It's seriously hot 🔥🔥🔥

In store tomorrow for £39.99",July 28,404 Comments143 Shares,319,lidluk
576,"Two reasons why you need this fan -
1. It's hot ☀️
2. It's seriously hot 🔥🔥🔥

In store tomorrow for £39.99",July 28,404 Comments143 Shares,319,lidluk
577,,July 25,346 Comments659 Shares,1.4K,lidluk
578,,July 25,346 Comments659 Shares,1.4K,lidluk
579,"As far back as I can remember, I always wanted a 99p Goodfellas pizza.

In store tomorrow as part of our 99p event!",July 25,48 Comments31 Shares,194,lidluk
580,"As far back as I can remember, I always wanted a 99p Goodfellas pizza.

In store tomorrow as part of our 99p event!",July 25,48 Comments31 Shares,194,lidluk
581,"I am sour
I am sweet
A slice of joy
A lemon treat....
See More",July 24,152 Comments71 Shares,657,lidluk
582,"I am sour
I am sweet
A slice of joy
A lemon treat....
See More",July 24,152 Comments71 Shares,657,lidluk
583,"1. Add fruit
2. Push button
3. Enjoy delicious, heavenly smoothie

Nutrition Pro Mixer, in store now for £29.99.",July 22,40 Comments8 Shares,96,lidluk
584,"1. Add fruit
2. Push button
3. Enjoy delicious, heavenly smoothie

Nutrition Pro Mixer, in store now for £29.99.",July 22,40 Comments8 Shares,96,lidluk
585,"Whether it’s boodles or courgetti, our electric spiraliser will handle your healthy summer lunches in no time.
In stores from Sunday 22nd July for £19.99.",July 21,18 Comments17 Shares,105,lidluk
586,"Whether it’s boodles or courgetti, our electric spiraliser will handle your healthy summer lunches in no time.
In stores from Sunday 22nd July for £19.99.",July 21,18 Comments17 Shares,105,lidluk
587,"All this for just £2.96, including a 10p donation to NSPCC. Now that’s what we call an egg-cellent breakfast! Big on Quality, Lidl on Price.",July 20,22 Comments16 Shares137K Views,201,lidluk
588,"All this for just £2.96, including a 10p donation to NSPCC. Now that’s what we call an egg-cellent breakfast! Big on Quality, Lidl on Price.",July 20,22 Comments16 Shares137K Views,201,lidluk
589,"You'll be cooler than cool with these fruity Vimto ice lollies. Only 99p for 6!
In store now.",July 20,79 Comments34 Shares,171,lidluk
590,"You'll be cooler than cool with these fruity Vimto ice lollies. Only 99p for 6!
In store now.",July 20,79 Comments34 Shares,171,lidluk
591,"Who better to design and name our new Oaklands Fun Size Cucumbers than the Lidl 'Uns who already love the range?
Find out more here - https://www.lidl.co.uk/…/Oaklands-Fun-Size-Naming-competiti…",July 20,10 Comments2 Shares,39,lidluk
592,"Who better to design and name our new Oaklands Fun Size Cucumbers than the Lidl 'Uns who already love the range?
Find out more here - https://www.lidl.co.uk/…/Oaklands-Fun-Size-Naming-competiti…",July 20,10 Comments2 Shares,39,lidluk
593,"Shoe better believe it, these leather school shoes are only £6.99 per pair. In store now.",July 20,81 Comments125 Shares,175,lidluk
594,"Shoe better believe it, these leather school shoes are only £6.99 per pair. In store now.",July 20,81 Comments125 Shares,175,lidluk
595,Be properly prepared for school (and the British weather) by picking up a kid's parka at just £11.99 each. In store now.,July 19,66 Comments84 Shares,149,lidluk
596,Be properly prepared for school (and the British weather) by picking up a kid's parka at just £11.99 each. In store now.,July 19,66 Comments84 Shares,149,lidluk
597,Umbrellas in July? Because the British weather never fails to amaze us... In store from Thursday 19th July for £2.99.,July 19,70 Comments29 Shares,149,lidluk
598,Umbrellas in July? Because the British weather never fails to amaze us... In store from Thursday 19th July for £2.99.,July 19,70 Comments29 Shares,149,lidluk
599,"Easy as ABC. These fun, colourful magnets are in store Thursday 19th July for £2.99.",July 18,349 Comments130 Shares,458,lidluk
600,"Easy as ABC. These fun, colourful magnets are in store Thursday 19th July for £2.99.",July 18,349 Comments130 Shares,458,lidluk
601,"Chicken breast. Treat yo' self. Smoked ham. Treat yo' self. Grilled peppers. Treat yo' self. Rustica Stonebaked Italian Pizza. Treat yo' self.

In store now.",July 18,38 Comments12 Shares,167,lidluk
602,"Chicken breast. Treat yo' self. Smoked ham. Treat yo' self. Grilled peppers. Treat yo' self. Rustica Stonebaked Italian Pizza. Treat yo' self.

In store now.",July 18,38 Comments12 Shares,167,lidluk
603,"Freeze! Help your kids Make Waves when returning to school with these 3D design back packs, perfect for school and just £3.99 each. Get them in store tomorrow.",July 18,39 Comments19 Shares,73,lidluk
604,"Freeze! Help your kids Make Waves when returning to school with these 3D design back packs, perfect for school and just £3.99 each. Get them in store tomorrow.",July 18,39 Comments19 Shares,73,lidluk
605,"Insulated Harry Potter lunch bags... in the back to school range... you know... for your kids... definitely for your kids...
While stocks last. For only £4.99.",July 18,"4.1K Comments1,445 Shares",1.5K,lidluk
606,"Insulated Harry Potter lunch bags... in the back to school range... you know... for your kids... definitely for your kids...
While stocks last. For only £4.99.",July 18,"4.1K Comments1,445 Shares",1.5K,lidluk
607,"Pastel de nata enough of these in my life.😋
Only 49p each, in store now!",July 18,2K Comments949 Shares,3.4K,lidluk
608,"Pastel de nata enough of these in my life.😋
Only 49p each, in store now!",July 18,2K Comments949 Shares,3.4K,lidluk
609,"Our 99p Event starts this Thursday.
Over the next two weeks, pick up your favourite brands including Aunt Bessie's, Vimto, Original Source and more for only 99p!",July 17,57 Comments72 Shares,318,lidluk
610,"Our 99p Event starts this Thursday.
Over the next two weeks, pick up your favourite brands including Aunt Bessie's, Vimto, Original Source and more for only 99p!",July 17,57 Comments72 Shares,318,lidluk
611,"25p of every one of these bouquets sold will be donated to the NSPCC.

In store Wednesday 18th July for £5.",July 17,32 Comments44 Shares,600,lidluk
612,"25p of every one of these bouquets sold will be donated to the NSPCC.

In store Wednesday 18th July for £5.",July 17,32 Comments44 Shares,600,lidluk
613,It’s crunch time for France and Croatia. Who will walk away with a delicious victory?,July 14,62 Comments14 Shares,69,lidluk
614,It’s crunch time for France and Croatia. Who will walk away with a delicious victory?,July 14,62 Comments14 Shares,69,lidluk
615,This is all the soave you need. Our Italian Soave Classico is only £3.49 this Super Weekend!,July 14,59 Comments6 Shares,77,lidluk
616,This is all the soave you need. Our Italian Soave Classico is only £3.49 this Super Weekend!,July 14,59 Comments6 Shares,77,lidluk
617,"We didn’t bring it home this time, we’re still incredibly proud of our boys. Let’s enjoy the finale of an amazing tournament with these football goodies.",July 14,42 Comments,51,lidluk
618,"We didn’t bring it home this time, we’re still incredibly proud of our boys. Let’s enjoy the finale of an amazing tournament with these football goodies.",July 14,42 Comments,51,lidluk
619,"Now this is music to our ears. Our Deluxe Pork Sausages are only 99p this Super Weekend!

Choose from 6 Sausages, or 10 Chipolatas.",July 13,148 Comments40 Shares,269,lidluk
620,"Now this is music to our ears. Our Deluxe Pork Sausages are only 99p this Super Weekend!

Choose from 6 Sausages, or 10 Chipolatas.",July 13,148 Comments40 Shares,269,lidluk
621,"Get yourself a boost of nature with our Mini Garden Planetarium! Easy to care for and easy on the eye - for just £5!

In store Sunday 15th July.",July 13,448 Comments83 Shares,948,lidluk
622,"Get yourself a boost of nature with our Mini Garden Planetarium! Easy to care for and easy on the eye - for just £5!

In store Sunday 15th July.",July 13,448 Comments83 Shares,948,lidluk
623,"Stake your claim on these excellent West Country Sirloin Steaks with fire-roasted tomato and oregano butter.

In store now for £3.99 each.",July 12,49 Comments15 Shares,160,lidluk
624,"Stake your claim on these excellent West Country Sirloin Steaks with fire-roasted tomato and oregano butter.

In store now for £3.99 each.",July 12,49 Comments15 Shares,160,lidluk
625,"You won’t miss a moment with these football essentials. Ready, set, gooooooaaaaal!!!!",July 11,8 Comments1 Share,23,lidluk
626,"You won’t miss a moment with these football essentials. Ready, set, gooooooaaaaal!!!!",July 11,8 Comments1 Share,23,lidluk
627,"Our Beef Pappardelle is in store for just £2.79.
DO IT! DO IT NOW!",July 11,43 Comments12 Shares,124,lidluk
628,"Our Beef Pappardelle is in store for just £2.79.
DO IT! DO IT NOW!",July 11,43 Comments12 Shares,124,lidluk
629,Pew pew! This six shot dart gun is in store tomorrow for only £5.99!,July 11,231 Comments55 Shares,175,lidluk
630,Pew pew! This six shot dart gun is in store tomorrow for only £5.99!,July 11,231 Comments55 Shares,175,lidluk
631,It doesn’t get much bigger than this! Can the England football team produce another tasty victory? Tap to vote who will win 🏴󠁧󠁢󠁥󠁮󠁧󠁿🇭🇷,July 10,46 Comments17 Shares,105,lidluk
632,It doesn’t get much bigger than this! Can the England football team produce another tasty victory? Tap to vote who will win 🏴󠁧󠁢󠁥󠁮󠁧󠁿🇭🇷,July 10,46 Comments17 Shares,105,lidluk
633,"Put your feet up with this easy inflatable pouffe. Great as a footstool, extra seating, or a conversation starter - how DO you say it?
In store Thursday 12th July for £6.99.",July 10,142 Comments37 Shares,222,lidluk
634,"Put your feet up with this easy inflatable pouffe. Great as a footstool, extra seating, or a conversation starter - how DO you say it?
In store Thursday 12th July for £6.99.",July 10,142 Comments37 Shares,222,lidluk
635,This one has all the makings of a mouth-watering match-up! Tap to vote 🇫🇷 🇧🇪,July 10,13 Comments5 Shares,48,lidluk
636,This one has all the makings of a mouth-watering match-up! Tap to vote 🇫🇷 🇧🇪,July 10,13 Comments5 Shares,48,lidluk
637,"As the *official* supermarket of the England Football team, let's make *this* announcement official... *when* our boys make it to the final this Sunday, it will be early doors across our English stores.
#3pmClosing
#ItsComingHome",July 9,"668 Comments1,939 Shares",5K,lidluk
638,"As the *official* supermarket of the England Football team, let's make *this* announcement official... *when* our boys make it to the final this Sunday, it will be early doors across our English stores.
#3pmClosing
#ItsComingHome",July 9,"668 Comments1,939 Shares",5K,lidluk
639,We're super cereal,July 9,8 Comments7 Shares,139,lidluk
640,We're super cereal,July 9,8 Comments7 Shares,139,lidluk
641,"Wake up to a new kettle and toaster. Breakfast just got all shiny.
In store now for £34.99.",July 8,30 Comments10 Shares,133,lidluk
642,"Wake up to a new kettle and toaster. Breakfast just got all shiny.
In store now for £34.99.",July 8,30 Comments10 Shares,133,lidluk
643,"Don't sweat it. Reach for this hair trimming kit to stay cool and ready for the summer heat! ☀️

In store Sunday 8th July for just £12.99.",July 7,35 Comments10 Shares,63,lidluk
644,"Don't sweat it. Reach for this hair trimming kit to stay cool and ready for the summer heat! ☀️

In store Sunday 8th July for just £12.99.",July 7,35 Comments10 Shares,63,lidluk
645,This one should be a delicious encounter! Tap the flag to vote.,July 6,12 Comments4 Shares,34,lidluk
646,This one should be a delicious encounter! Tap the flag to vote.,July 6,12 Comments4 Shares,34,lidluk
647,Excited for our offer on Galia melons 🍈 this weekend. For 66p... #ItsComingHome 🛒,July 6,15 Comments11 Shares1.5K Views,69,lidluk
648,Excited for our offer on Galia melons 🍈 this weekend. For 66p... #ItsComingHome 🛒,July 6,15 Comments11 Shares1.5K Views,69,lidluk
649,"Delicious, light and crumbly. Must be this Dean's Shortbread Assortment.

In store now.",July 6,27 Comments9 Shares,143,lidluk
650,"Delicious, light and crumbly. Must be this Dean's Shortbread Assortment.

In store now.",July 6,27 Comments9 Shares,143,lidluk
651,"How's about a jug of Peyton's Summer Fruit Cup in the garden this weekend?
In store now for only £6.99.",July 5,56 Comments10 Shares,125,lidluk
652,"How's about a jug of Peyton's Summer Fruit Cup in the garden this weekend?
In store now for only £6.99.",July 5,56 Comments10 Shares,125,lidluk
653,"Tour the streets like a pro with these cycling jerseys.

In store Thursday 5th July for £6.99 as part of our cycling range.",July 4,134 Comments48 Shares,70,lidluk
654,"Tour the streets like a pro with these cycling jerseys.

In store Thursday 5th July for £6.99 as part of our cycling range.",July 4,134 Comments48 Shares,70,lidluk
655,"You won’t miss a moment with these football essentials. Ready, set, gooooooaaaaal!!!!",July 3,30 Comments9 Shares,89,lidluk
656,"You won’t miss a moment with these football essentials. Ready, set, gooooooaaaaal!!!!",July 3,30 Comments9 Shares,89,lidluk
657,England vs. Colombia is looking tasty! Tell us who you think will win by tapping the flags below.,July 3,18 Comments7 Shares,62,lidluk
658,England vs. Colombia is looking tasty! Tell us who you think will win by tapping the flags below.,July 3,18 Comments7 Shares,62,lidluk
659,"These are about to get Jalapeño business!
Jalapeño & Cheddar burgers in store Thursday 5th July.",July 3,1K Comments202 Shares,929,lidluk
660,"These are about to get Jalapeño business!
Jalapeño & Cheddar burgers in store Thursday 5th July.",July 3,1K Comments202 Shares,929,lidluk
661,"Who’ll score more, Sweden or Switzerland? Vote below!",July 3,7 Comments7 Shares,32,lidluk
662,"Who’ll score more, Sweden or Switzerland? Vote below!",July 3,7 Comments7 Shares,32,lidluk
663,"It's tennis season! Time for strawberries and cream... with a twist!
Try our tasty Strawberry cream cakes with Peyton's Fruit Cup recipe here: https://www.lidl.co.uk/en/Strawberry-cream-cakes-6813.htm…",July 2,8 Shares16K Views,50,lidluk
664,"It's tennis season! Time for strawberries and cream... with a twist!
Try our tasty Strawberry cream cakes with Peyton's Fruit Cup recipe here: https://www.lidl.co.uk/en/Strawberry-cream-cakes-6813.htm…",July 2,8 Shares16K Views,50,lidluk
665,Which team will be serving up victory in this one? Cast your vote by tapping the flag below.,July 2,2 Comments4 Shares,32,lidluk
666,Which team will be serving up victory in this one? Cast your vote by tapping the flag below.,July 2,2 Comments4 Shares,32,lidluk
667,"Pace & passion are on the menu for this one, but who will win? Tap the flag to cast your vote.",July 2,6 Comments6 Shares,37,lidluk
668,"Pace & passion are on the menu for this one, but who will win? Tap the flag to cast your vote.",July 2,6 Comments6 Shares,37,lidluk
669,Will they be celebrating in Croatia or Denmark tonight? Vote below,July 1,17 Comments4 Shares,52,lidluk
670,Will they be celebrating in Croatia or Denmark tonight? Vote below,July 1,17 Comments4 Shares,52,lidluk
671,"Extend the long summer nights even further with these LED Fairy Lights.

In store today for £9.99 per set.",July 1,86 Comments27 Shares,194,lidluk
672,"Extend the long summer nights even further with these LED Fairy Lights.

In store today for £9.99 per set.",July 1,86 Comments27 Shares,194,lidluk
673,"Spain take on the hosts this afternoon, but who’ll come out on top? Tap the flag to vote",July 1,3 Comments3 Shares,59,lidluk
674,"Spain take on the hosts this afternoon, but who’ll come out on top? Tap the flag to vote",July 1,3 Comments3 Shares,59,lidluk
675,"Take on NSPCC’s messy, muddy family obstacle course
Get the family together, get sponsored, and get ready to make some messy memories at Messathon in Sandwell Valley Park this July!
This is messy, muddy fun – for kids and big kids too. And don’t worry – you’ll be able to get squeaky clean at one of our Lidl clean-up stations at the finish line! ...
See More",June 30,6 Comments14 Shares,68,lidluk
676,"Take on NSPCC’s messy, muddy family obstacle course
Get the family together, get sponsored, and get ready to make some messy memories at Messathon in Sandwell Valley Park this July!
This is messy, muddy fun – for kids and big kids too. And don’t worry – you’ll be able to get squeaky clean at one of our Lidl clean-up stations at the finish line! ...
See More",June 30,6 Comments14 Shares,68,lidluk
677,Get rid of the guess work and grill your steak to perfection. The popular George Foreman grill is in store today for only £19.99!,June 29,18 Comments11 Shares,60,lidluk
678,Get rid of the guess work and grill your steak to perfection. The popular George Foreman grill is in store today for only £19.99!,June 29,18 Comments11 Shares,60,lidluk
679,"Tasty curly fries for just 99p!

In store now.",June 29,60 Comments11 Shares,138,lidluk
680,"Tasty curly fries for just 99p!

In store now.",June 29,60 Comments11 Shares,138,lidluk
681,Fry... with hot air technology! Our Silvercrest Air Fryers are in store now for only £49.99.,June 29,49 Comments25 Shares,96,lidluk
682,Fry... with hot air technology! Our Silvercrest Air Fryers are in store now for only £49.99.,June 29,49 Comments25 Shares,96,lidluk
683,"It's quite warm innit? Get your complete summer essentials survival kit, in store today! ☀️

Parasol: £4.99
Tower fan: £19.99
Jumbo paddling pool: £13.99",June 29,1.3K Comments475 Shares,942,lidluk
684,"It's quite warm innit? Get your complete summer essentials survival kit, in store today! ☀️

Parasol: £4.99
Tower fan: £19.99
Jumbo paddling pool: £13.99",June 29,1.3K Comments475 Shares,942,lidluk
685,"Ham and cheese, all day er' day.

In store now for £8.99.",June 28,141 Comments22 Shares,161,lidluk
686,"Ham and cheese, all day er' day.

In store now for £8.99.",June 28,141 Comments22 Shares,161,lidluk
687,"The Scorer’s Salmon Sandwich, fuel for your footballer to play at their very best!
Full recipe here - https://recipes.lidl.co.uk/Recipes/Scorer-s-salmon-sandwich",June 28,17 Comments8 Shares22K Views,85,lidluk
688,"The Scorer’s Salmon Sandwich, fuel for your footballer to play at their very best!
Full recipe here - https://recipes.lidl.co.uk/Recipes/Scorer-s-salmon-sandwich",June 28,17 Comments8 Shares22K Views,85,lidluk
689,"You asked for it, and here it is! Bitterol is back in store for just £7.99!

In store Thursday 28th June.",June 27,83 Comments9 Shares,126,lidluk
690,"You asked for it, and here it is! Bitterol is back in store for just £7.99!

In store Thursday 28th June.",June 27,83 Comments9 Shares,126,lidluk
691,"Always be ready to power up with this slimline, 10,000 mAh power bank on hand.

In store tomorrow for £14.99.",June 27,41 Comments36 Shares,105,lidluk
692,"Always be ready to power up with this slimline, 10,000 mAh power bank on hand.

In store tomorrow for £14.99.",June 27,41 Comments36 Shares,105,lidluk
693,"Who better to design and name our new Oaklands Fun Size Cucumbers than the Lidl 'Uns who already love the range?
Find out more here - https://www.lidl.co.uk/…/Oaklands-Fun-Size-Naming-competiti…?",June 27,9 Comments5 Shares,26,lidluk
694,"Who better to design and name our new Oaklands Fun Size Cucumbers than the Lidl 'Uns who already love the range?
Find out more here - https://www.lidl.co.uk/…/Oaklands-Fun-Size-Naming-competiti…?",June 27,9 Comments5 Shares,26,lidluk
695,"Breakfast just got batter 😛 Waffle any time you want with this waffle maker!

£11.99. In store Thursday 28th June.",June 26,268 Comments77 Shares,284,lidluk
696,"Breakfast just got batter 😛 Waffle any time you want with this waffle maker!

£11.99. In store Thursday 28th June.",June 26,268 Comments77 Shares,284,lidluk
697,"This kitteh adventure playhouse/fort building starter pack/Metal Gear Solid cloaking device is just £1.79 or 2 for £3❗️
(Also great for moving)

In store now.",June 26,189 Comments146 Shares,686,lidluk
698,"This kitteh adventure playhouse/fort building starter pack/Metal Gear Solid cloaking device is just £1.79 or 2 for £3❗️
(Also great for moving)

In store now.",June 26,189 Comments146 Shares,686,lidluk
699,"Millennials, that mortgage will be yours in no time.",June 25,60 Comments17 Shares,292,lidluk
700,"Millennials, that mortgage will be yours in no time.",June 25,60 Comments17 Shares,292,lidluk
701,"Be ready to relax anywhere with this comfy portable air lounger.

In store now for £12.99.",June 24,1.3K Comments456 Shares,1.2K,lidluk
702,"Be ready to relax anywhere with this comfy portable air lounger.

In store now for £12.99.",June 24,1.3K Comments456 Shares,1.2K,lidluk
703,"Meal prep like a boss with these food storage containers.
In store now, just £1.99. Find out more here – https://www.lidl.co.uk/en/Non-Food-Offers.htm…",June 24,23 Comments9 Shares,97,lidluk
704,"Meal prep like a boss with these food storage containers.
In store now, just £1.99. Find out more here – https://www.lidl.co.uk/en/Non-Food-Offers.htm…",June 24,23 Comments9 Shares,97,lidluk
705,"Crunchy, falafely goodness, no, greatness.

In store now.",June 22,50 Comments6 Shares,166,lidluk
706,"Crunchy, falafely goodness, no, greatness.

In store now.",June 22,50 Comments6 Shares,166,lidluk
707,"Thanks to your votes we can now present our banana and toffee doughnut. Made by us, but created by YOU!

In store now for just 55p each.",June 21,171 Comments46 Shares,543,lidluk
708,"Thanks to your votes we can now present our banana and toffee doughnut. Made by us, but created by YOU!

In store now for just 55p each.",June 21,171 Comments46 Shares,543,lidluk
709,"It seems like all of the best foods come in swirl shape.

In store tomorrow.",June 20,81 Comments16 Shares,251,lidluk
710,"It seems like all of the best foods come in swirl shape.

In store tomorrow.",June 20,81 Comments16 Shares,251,lidluk
711,"Pizza tortillas. A quick and easy dinner to fuel your little footballer.
Full recipe here - https://recipes.lidl.co.uk/Recipes/On-target-tortilla-pizza",June 20,33 Comments32 Shares16K Views,105,lidluk
712,"Pizza tortillas. A quick and easy dinner to fuel your little footballer.
Full recipe here - https://recipes.lidl.co.uk/Recipes/On-target-tortilla-pizza",June 20,33 Comments32 Shares16K Views,105,lidluk
713,"Deliciously nutty Baklava.
In store Thursday 21st June.",June 19,311 Comments80 Shares,632,lidluk
714,"Deliciously nutty Baklava.
In store Thursday 21st June.",June 19,311 Comments80 Shares,632,lidluk
715,Yes please! Catch this Deluxe Hand Finished Carrot Cake in store for just £1.69.,June 18,170 Comments38 Shares,702,lidluk
716,Yes please! Catch this Deluxe Hand Finished Carrot Cake in store for just £1.69.,June 18,170 Comments38 Shares,702,lidluk
717,Whoever turns up to watch the big game with this stash of goodies is an absolute ledge! In store now.,June 18,13 Comments5 Shares,52,lidluk
718,Whoever turns up to watch the big game with this stash of goodies is an absolute ledge! In store now.,June 18,13 Comments5 Shares,52,lidluk
719,"Tawny Tomat-Owl has soared to victory in our Fun-size Voting Competition! Keep an eye out for them in store soon.
Think this looks like a hoot? Well our Cucumber design competition is open for entries now - https://www.lidl.co.uk/…/Oaklands-Fun-Size-Naming-competiti…",June 18,1 Comment5 Shares,45,lidluk
720,"Tawny Tomat-Owl has soared to victory in our Fun-size Voting Competition! Keep an eye out for them in store soon.
Think this looks like a hoot? Well our Cucumber design competition is open for entries now - https://www.lidl.co.uk/…/Oaklands-Fun-Size-Naming-competiti…",June 18,1 Comment5 Shares,45,lidluk
721,"Your finger fanning days are over! This nail varnish lamp gets you dry and on your way, swish! 💅

In store now for £19.99.",June 17,88 Comments27 Shares,150,lidluk
722,"Your finger fanning days are over! This nail varnish lamp gets you dry and on your way, swish! 💅

In store now for £19.99.",June 17,88 Comments27 Shares,150,lidluk
723,Achieve long lasting smoothness with our IPL hair removal kit. In store Sunday 17th June for £69.99!,June 17,30 Comments7 Shares,70,lidluk
724,Achieve long lasting smoothness with our IPL hair removal kit. In store Sunday 17th June for £69.99!,June 17,30 Comments7 Shares,70,lidluk
725,"Pro-shooto one of these in your basket. You can thank us later.

In store now.",June 16,14 Comments3 Shares,112,lidluk
726,"Pro-shooto one of these in your basket. You can thank us later.

In store now.",June 16,14 Comments3 Shares,112,lidluk
727,"This gnocchi is gnice!

In store now.",June 16,12 Comments7 Shares,148,lidluk
728,"This gnocchi is gnice!

In store now.",June 16,12 Comments7 Shares,148,lidluk
729,"This cute and convenient half bottle of prosecco is just ideal for picnics.

In store now.",June 15,49 Comments27 Shares,153,lidluk
730,"This cute and convenient half bottle of prosecco is just ideal for picnics.

In store now.",June 15,49 Comments27 Shares,153,lidluk
731,"This colour-changing LED kettle has the looks AND the moves. In store now for just £19.99!

Click here for more info - https://www.lidl.co.uk/en/Non-Food-Offers.htm…",June 15,39 Comments18 Shares,163,lidluk
732,"This colour-changing LED kettle has the looks AND the moves. In store now for just £19.99!

Click here for more info - https://www.lidl.co.uk/en/Non-Food-Offers.htm…",June 15,39 Comments18 Shares,163,lidluk
733,"Yes you can believe your eyes. These delicious gluten free white chocolate cookies are only £1.29!

In store now.",June 13,129 Comments50 Shares,221,lidluk
734,"Yes you can believe your eyes. These delicious gluten free white chocolate cookies are only £1.29!

In store now.",June 13,129 Comments50 Shares,221,lidluk
735,"Broosh-etta or broosk-etta? You decide.
In store Thursday 14th June.",June 13,44 Comments14 Shares,153,lidluk
736,"Broosh-etta or broosk-etta? You decide.
In store Thursday 14th June.",June 13,44 Comments14 Shares,153,lidluk
737,"In the final instalment of our #DreamBigWithLidl series, we take a look at the journey of Ashley Young.
You can also see Kyle Walker, Marcus Rashford and Jesse Lingard's stories here - https://www.lidl.co.uk/en/Player-Stories-13942.htm",June 13,10 Comments39 Shares14K Views,51,lidluk
738,"In the final instalment of our #DreamBigWithLidl series, we take a look at the journey of Ashley Young.
You can also see Kyle Walker, Marcus Rashford and Jesse Lingard's stories here - https://www.lidl.co.uk/en/Player-Stories-13942.htm",June 13,10 Comments39 Shares14K Views,51,lidluk
739,"Bring the pool party to life with some fun inflatable floats! 🦄 Click here for more info - https://www.lidl.co.uk/en/Non-Food-Offers.htm…

£14.99, in store Thursday 14th June.",June 13,600 Comments201 Shares,334,lidluk
740,"Bring the pool party to life with some fun inflatable floats! 🦄 Click here for more info - https://www.lidl.co.uk/en/Non-Food-Offers.htm…

£14.99, in store Thursday 14th June.",June 13,600 Comments201 Shares,334,lidluk
741,"Yep, we do kayaks....

In store Thursday 14th for £39.99.",June 12,6.3K Comments927 Shares,1.6K,lidluk
742,"Yep, we do kayaks....

In store Thursday 14th for £39.99.",June 12,6.3K Comments927 Shares,1.6K,lidluk
743,"With 4 power sockets and 2 USB ports, this 1.4m extension lead has you covered.

In store now for £7.99.",June 10,69 Comments25 Shares,204,lidluk
744,"With 4 power sockets and 2 USB ports, this 1.4m extension lead has you covered.

In store now for £7.99.",June 10,69 Comments25 Shares,204,lidluk
745,"Don't be slow to jump on this one. Our pack of splendid escargot is just £2.19! 🐌

Catch them in store now.",June 9,415 Comments88 Shares,279,lidluk
746,"Don't be slow to jump on this one. Our pack of splendid escargot is just £2.19! 🐌

Catch them in store now.",June 9,415 Comments88 Shares,279,lidluk
747,"Stock up the beer fridge for the weekend. Twenty bottles of Budweiser for £9.99!

In store now.",June 8,341 Comments146 Shares,343,lidluk
748,"Stock up the beer fridge for the weekend. Twenty bottles of Budweiser for £9.99!

In store now.",June 8,341 Comments146 Shares,343,lidluk
749,"Is this the real life? Is this virtual reality?

This mind-blowing VR Headset is available tomorrow for just £7.99!",June 6,22 Comments19 Shares,64,lidluk
750,"Is this the real life? Is this virtual reality?

This mind-blowing VR Headset is available tomorrow for just £7.99!",June 6,22 Comments19 Shares,64,lidluk
751,"Next up in our #DreamBigWithLidl series, we look back at the early days of Marcus Rashford and Jesse Lingard who started their journey to the England football team at the same local football club.
Keep your eyes peeled for Ashley Young's background story coming soon.",June 6,2 Comments82 Shares15K Views,144,lidluk
752,"Next up in our #DreamBigWithLidl series, we look back at the early days of Marcus Rashford and Jesse Lingard who started their journey to the England football team at the same local football club.
Keep your eyes peeled for Ashley Young's background story coming soon.",June 6,2 Comments82 Shares15K Views,144,lidluk
753,"Brew or brew not. There is no try.
In store Thursday for only £4.99 each.",June 5,"2.5K Comments1,279 Shares",1.3K,lidluk
754,"Brew or brew not. There is no try.
In store Thursday for only £4.99 each.",June 5,"2.5K Comments1,279 Shares",1.3K,lidluk
755,"Warm drinks on a sunny day? No thanks! This handy electric cool box will put an end to that. Grab yours for £39.99!

In store Thursday 7th June.",June 5,233 Comments80 Shares,191,lidluk
756,"Warm drinks on a sunny day? No thanks! This handy electric cool box will put an end to that. Grab yours for £39.99!

In store Thursday 7th June.",June 5,233 Comments80 Shares,191,lidluk
757,"Bring out your inner-football superstar and have a kick about with one of these footballs, just £6.99!

In store now.",June 4,8 Comments7 Shares,45,lidluk
758,"Bring out your inner-football superstar and have a kick about with one of these footballs, just £6.99!

In store now.",June 4,8 Comments7 Shares,45,lidluk
