,Post_Content,Date,Comments_Shares,All_Responses,Brand
329,Your questions answered.,December 12 at 6:09 PM,34 Comments14 Shares,84,theguardian
330,Your questions answered.,December 12 at 6:09 PM,34 Comments14 Shares,84,theguardian
331,,December 12 at 5:45 PM,39 Comments55 Shares,304,theguardian
332,,December 12 at 5:45 PM,39 Comments55 Shares,304,theguardian
333,"""Has there ever been a bunch of more selfish politicians?""",December 12 at 5:30 PM,72 Comments42 Shares,265,theguardian
334,"""Has there ever been a bunch of more selfish politicians?""",December 12 at 5:30 PM,72 Comments42 Shares,265,theguardian
335,"BREAKING NEWS
Cohen sentenced to three years. See our live page for all the latest updates.",December 12 at 5:07 PM,171 Comments379 Shares,Steve Lucijan Fle-Danijelović and 2.6K others,theguardian
336,"BREAKING NEWS
Cohen sentenced to three years. See our live page for all the latest updates.",December 12 at 5:07 PM,171 Comments379 Shares,Steve Lucijan Fle-Danijelović and 2.6K others,theguardian
337,"""The smoke and drama of the events of the past two years obscures how little the basic excruciating choices facing the country remain fundamentally unaltered.""",December 12 at 5:00 PM,30 Comments36 Shares,194,theguardian
338,"""The smoke and drama of the events of the past two years obscures how little the basic excruciating choices facing the country remain fundamentally unaltered.""",December 12 at 5:00 PM,30 Comments36 Shares,194,theguardian
339,"""She could resign, but there’s another real possibility: a pivot towards a second referendum""",December 12 at 4:45 PM,185 Comments157 Shares,1.2K,theguardian
340,"""She could resign, but there’s another real possibility: a pivot towards a second referendum""",December 12 at 4:45 PM,185 Comments157 Shares,1.2K,theguardian
341,,December 12 at 4:30 PM,19 Comments23 Shares,112,theguardian
342,,December 12 at 4:30 PM,19 Comments23 Shares,112,theguardian
343,,December 12 at 4:00 PM,40 Comments245 Shares,800,theguardian
344,,December 12 at 4:00 PM,40 Comments245 Shares,800,theguardian
345,"""I’ve never seen anything worse in my life.""",December 12 at 3:40 PM,31 Comments163 Shares,1.3K,theguardian
346,"""I’ve never seen anything worse in my life.""",December 12 at 3:40 PM,31 Comments163 Shares,1.3K,theguardian
347,"""Inexplicably, I found myself having to turn my head and look out of the window so that my daughter couldn’t see me bawling my eyes out, impossibly moved by … what?""",December 12 at 3:30 PM,6 Comments6 Shares,41,theguardian
348,"""Inexplicably, I found myself having to turn my head and look out of the window so that my daughter couldn’t see me bawling my eyes out, impossibly moved by … what?""",December 12 at 3:30 PM,6 Comments6 Shares,41,theguardian
349,,December 12 at 3:22 PM,32 Comments17 Shares,237,theguardian
350,,December 12 at 3:22 PM,32 Comments17 Shares,237,theguardian
351,"""We read about Muslim grooming gangs, Jamaican Yardie gangs or Nigerian conmen, but when a group of white people are guilty of the same crimes there is no reference to race. If a Muslim commits a murder we cry terrorism even before we know their motivation, but if a white person does it he’s a lone wolf. Subtly and subliminally we have been given a negative perception of Nigerians, Jamaicans and Muslims.""",December 12 at 3:00 PM,130 Comments426 Shares,1.6K,theguardian
352,"""We read about Muslim grooming gangs, Jamaican Yardie gangs or Nigerian conmen, but when a group of white people are guilty of the same crimes there is no reference to race. If a Muslim commits a murder we cry terrorism even before we know their motivation, but if a white person does it he’s a lone wolf. Subtly and subliminally we have been given a negative perception of Nigerians, Jamaicans and Muslims.""",December 12 at 3:00 PM,130 Comments426 Shares,1.6K,theguardian
353,The lowdown on the likely favourites to take over from PM if she loses confidence vote.,December 12 at 2:55 PM,518 Comments223 Shares,Steve Lucijan Fle-Danijelović and 605 others,theguardian
354,The lowdown on the likely favourites to take over from PM if she loses confidence vote.,December 12 at 2:55 PM,518 Comments223 Shares,Steve Lucijan Fle-Danijelović and 605 others,theguardian
355,Arconic tells public inquiry that other materials were responsible for spread of the fire.,December 12 at 2:48 PM,30 Comments18 Shares,179,theguardian
356,Arconic tells public inquiry that other materials were responsible for spread of the fire.,December 12 at 2:48 PM,30 Comments18 Shares,179,theguardian
357,"""Even public shame seems like a poor solution.""",December 12 at 2:30 PM,16 Comments51 Shares,176,theguardian
358,"""Even public shame seems like a poor solution.""",December 12 at 2:30 PM,16 Comments51 Shares,176,theguardian
359,BREAKING,December 12 at 2:02 PM,428 Comments685 Shares,Steve Lucijan Fle-Danijelović and 3.2K others,theguardian
360,BREAKING,December 12 at 2:02 PM,428 Comments685 Shares,Steve Lucijan Fle-Danijelović and 3.2K others,theguardian
361,"""Hardest time of the year"".",December 12 at 2:00 PM,84 Comments220 Shares,1.2K,theguardian
362,"""Hardest time of the year"".",December 12 at 2:00 PM,84 Comments220 Shares,1.2K,theguardian
363,"""Long after he was freed from the gulag, the Russian novelist lived in wilful austerity. As a centenary tribute, could I follow his routines for 24 hours?""",December 12 at 1:30 PM,22 Comments112 Shares,471,theguardian
364,"""Long after he was freed from the gulag, the Russian novelist lived in wilful austerity. As a centenary tribute, could I follow his routines for 24 hours?""",December 12 at 1:30 PM,22 Comments112 Shares,471,theguardian
365,,December 12 at 1:07 PM,113 Comments51 Shares,1.1K,theguardian
366,,December 12 at 1:07 PM,113 Comments51 Shares,1.1K,theguardian
367,Practical jokers pretend to steal items and induce reaction from staff before pretending nothing happened.,December 12 at 1:00 PM,55 Comments30 Shares,362,theguardian
368,Practical jokers pretend to steal items and induce reaction from staff before pretending nothing happened.,December 12 at 1:00 PM,55 Comments30 Shares,362,theguardian
369,A secret ballot will take place on Wednesday evening – here’s a full list of the Conservative MPs’ public intentions.,December 12 at 12:37 PM,40 Comments24 Shares,109,theguardian
370,A secret ballot will take place on Wednesday evening – here’s a full list of the Conservative MPs’ public intentions.,December 12 at 12:37 PM,40 Comments24 Shares,109,theguardian
371,Still got Teddy tucked away in a cupboard somewhere? You're not alone.,December 12 at 12:30 PM,"1.4K Comments1,463 Shares",3.7K,theguardian
372,Still got Teddy tucked away in a cupboard somewhere? You're not alone.,December 12 at 12:30 PM,"1.4K Comments1,463 Shares",3.7K,theguardian
373,"Spend the day learning how to master your DSLR camera at this fun and informative class with Guardian photographer David Levene.
Learn how to move from automatic to manual settings of your camera at this fantastic workshop with Guardian photographer David Levene.
Over the course of the day, you’ll learn the fundamentals of manual photography, such as mastering shutter speed, aperture and film speed. You will also receive tips on how to become a more creative photographer and ...








See More",December 12 at 12:20 PM,,3,theguardian
374,"Spend the day learning how to master your DSLR camera at this fun and informative class with Guardian photographer David Levene.
Learn how to move from automatic to manual settings of your camera at this fantastic workshop with Guardian photographer David Levene.
Over the course of the day, you’ll learn the fundamentals of manual photography, such as mastering shutter speed, aperture and film speed. You will also receive tips on how to become a more creative photographer and ...








See More",December 12 at 12:20 PM,,3,theguardian
375,"Learn how to turn facts and statistics into stories that people care about at this unique masterclass with Guardian columnist Owen Jones.
A well-written column is an effective way to raise important issues and represent people who are otherwise airbrushed out of existence. Whatever your point of view, award-winning Guardian columnist Owen Jones can help you to turn your knowledge and passion into a persuasive argument.
Suitable for writers of all levels, this inspiring evenin...








See More",December 12 at 12:20 PM,13 Comments,8,theguardian
376,"Learn how to turn facts and statistics into stories that people care about at this unique masterclass with Guardian columnist Owen Jones.
A well-written column is an effective way to raise important issues and represent people who are otherwise airbrushed out of existence. Whatever your point of view, award-winning Guardian columnist Owen Jones can help you to turn your knowledge and passion into a persuasive argument.
Suitable for writers of all levels, this inspiring evenin...








See More",December 12 at 12:20 PM,13 Comments,8,theguardian
377,"Kilian Jornet is widely considered the world’s best ultra-distance and mountain runner. In 2017, we met him a month after he had conquered Mount Everest twice in one week without using supplemental oxygen or fixed ropes. We asked him what makes him tick and how it feels to be on top of the world. Today, his film about his Everest experience, Path To Everest, is released with screening dates announced across Europe",December 12 at 12:15 PM,239 Comments396 Shares1.3M Views,1.1K,theguardian
378,"Kilian Jornet is widely considered the world’s best ultra-distance and mountain runner. In 2017, we met him a month after he had conquered Mount Everest twice in one week without using supplemental oxygen or fixed ropes. We asked him what makes him tick and how it feels to be on top of the world. Today, his film about his Everest experience, Path To Everest, is released with screening dates announced across Europe",December 12 at 12:15 PM,239 Comments396 Shares1.3M Views,1.1K,theguardian
379,State television praised the ‘modern’ tech despite photos revealing an actor in the costume.,December 12 at 12:11 PM,"534 Comments2,121 Shares",8.7K,theguardian
380,State television praised the ‘modern’ tech despite photos revealing an actor in the costume.,December 12 at 12:11 PM,"534 Comments2,121 Shares",8.7K,theguardian
381,"Countless people wanted to know how to quit social media, bleed a radiator and solve a Rubik’s Cube. Look no further …",December 12 at 12:00 PM,3 Comments13 Shares,55,theguardian
382,"Countless people wanted to know how to quit social media, bleed a radiator and solve a Rubik’s Cube. Look no further …",December 12 at 12:00 PM,3 Comments13 Shares,55,theguardian
383,Baffled by the Tories? Read on ...,December 12 at 11:45 AM,53 Comments30 Shares,198,theguardian
384,Baffled by the Tories? Read on ...,December 12 at 11:45 AM,53 Comments30 Shares,198,theguardian
385,Borough where 14 Grenfell families remain in hotels backs plan for retirement complex including £12m houses.,December 12 at 11:30 AM,49 Comments78 Shares,445,theguardian
386,Borough where 14 Grenfell families remain in hotels backs plan for retirement complex including £12m houses.,December 12 at 11:30 AM,49 Comments78 Shares,445,theguardian
387,,December 12 at 11:00 AM,81 Comments569 Shares,1.8K,theguardian
388,,December 12 at 11:00 AM,81 Comments569 Shares,1.8K,theguardian
389,"""So begins an epic waste of time.""
There are now 14 weeks until the UK leaves the EU.",December 12 at 10:31 AM,330 Comments879 Shares,Steve Lucijan Fle-Danijelović and 3.4K others,theguardian
390,"""So begins an epic waste of time.""
There are now 14 weeks until the UK leaves the EU.",December 12 at 10:31 AM,330 Comments879 Shares,Steve Lucijan Fle-Danijelović and 3.4K others,theguardian
391,"""A new leader wouldn’t be in place by the 21 January legal deadline, so a leadership election risks handing control of the Brexit negotiations to opposition MPs in parliament.""",December 12 at 10:20 AM,181 Comments73 Shares,392,theguardian
392,"""A new leader wouldn’t be in place by the 21 January legal deadline, so a leadership election risks handing control of the Brexit negotiations to opposition MPs in parliament.""",December 12 at 10:20 AM,181 Comments73 Shares,392,theguardian
393,"""A laugh-free version of Ron Howard’s Splash.""",December 12 at 10:00 AM,466 Comments217 Shares,1.1K,theguardian
394,"""A laugh-free version of Ron Howard’s Splash.""",December 12 at 10:00 AM,466 Comments217 Shares,1.1K,theguardian
395,Company founder addresses his failure to mention Rohingya genocide after visiting various meditation retreats.,December 12 at 9:55 AM,18 Comments8 Shares,67,theguardian
396,Company founder addresses his failure to mention Rohingya genocide after visiting various meditation retreats.,December 12 at 9:55 AM,18 Comments8 Shares,67,theguardian
397,,December 12 at 9:30 AM,35 Comments54 Shares,620,theguardian
398,,December 12 at 9:30 AM,35 Comments54 Shares,620,theguardian
399,Mike Pence: America's most successful mannequin.,December 12 at 9:22 AM,146 Comments165 Shares,1.8K,theguardian
400,Mike Pence: America's most successful mannequin.,December 12 at 9:22 AM,146 Comments165 Shares,1.8K,theguardian
401,Sky has announced it will finish its involvement in professional cycling at the end of 2019.,December 12 at 9:04 AM,30 Comments21 Shares,74,theguardian
402,Sky has announced it will finish its involvement in professional cycling at the end of 2019.,December 12 at 9:04 AM,30 Comments21 Shares,74,theguardian
403,"""Their name derives from their unusual feeding habits, which involves a form of non-destructive cannibalism. The adult ants are unable to process solid food; instead, they feed prey to their larvae and then chew holes in the larvae and drink their blood. Scientists call the arrangement a “social stomach”.""",December 12 at 9:00 AM,20 Comments65 Shares,151,theguardian
404,"""Their name derives from their unusual feeding habits, which involves a form of non-destructive cannibalism. The adult ants are unable to process solid food; instead, they feed prey to their larvae and then chew holes in the larvae and drink their blood. Scientists call the arrangement a “social stomach”.""",December 12 at 9:00 AM,20 Comments65 Shares,151,theguardian
405,,December 12 at 8:29 AM,37 Comments23 Shares,53,theguardian
406,,December 12 at 8:29 AM,37 Comments23 Shares,53,theguardian
407,Strap in ...,December 12 at 8:16 AM,175 Comments219 Shares,726,theguardian
408,Strap in ...,December 12 at 8:16 AM,175 Comments219 Shares,726,theguardian
409,🍫😟🏃‍♂️,December 12 at 8:00 AM,"2.4K Comments6,942 Shares",15K,theguardian
410,🍫😟🏃‍♂️,December 12 at 8:00 AM,"2.4K Comments6,942 Shares",15K,theguardian
411,“When I was 15 or so at my secondary school we had an hour-long assembly on how a woman should run Christmas – and how her job is to make sure the family and husband enjoy their day. I think attitudes like these are the reason women especially run around shops going to extreme measures in order to make sure their families have the best days without thinking of themselves.”,December 12 at 7:45 AM,358 Comments694 Shares,2K,theguardian
412,“When I was 15 or so at my secondary school we had an hour-long assembly on how a woman should run Christmas – and how her job is to make sure the family and husband enjoy their day. I think attitudes like these are the reason women especially run around shops going to extreme measures in order to make sure their families have the best days without thinking of themselves.”,December 12 at 7:45 AM,358 Comments694 Shares,2K,theguardian
413,BREAKING NEWS: Theresa May to face no-confidence vote,December 12 at 7:43 AM,"832 Comments3,945 Shares",8.7K,theguardian
414,BREAKING NEWS: Theresa May to face no-confidence vote,December 12 at 7:43 AM,"832 Comments3,945 Shares",8.7K,theguardian
415,“We all hope that what has happened to Grace will not deter even one person from venturing out into the world.”,December 12 at 7:36 AM,61 Comments34 Shares,1.3K,theguardian
416,“We all hope that what has happened to Grace will not deter even one person from venturing out into the world.”,December 12 at 7:36 AM,61 Comments34 Shares,1.3K,theguardian
417,May is facing a vote of no confidence from her own party - here's the politicians keen to take over ...,December 12 at 7:33 AM,504 Comments550 Shares,1.2K,theguardian
418,May is facing a vote of no confidence from her own party - here's the politicians keen to take over ...,December 12 at 7:33 AM,504 Comments550 Shares,1.2K,theguardian
419,Here's the exruciating moment an enraged Trump admitted he would shut down the US government if he didn't get funding for his wall.,December 12 at 7:15 AM,677 Comments439 Shares,2.8K,theguardian
420,Here's the exruciating moment an enraged Trump admitted he would shut down the US government if he didn't get funding for his wall.,December 12 at 7:15 AM,677 Comments439 Shares,2.8K,theguardian
421,"The Yellow office
· See original ·
Rate this translation",December 12 at 7:00 AM,200 Comments475 Shares,1.9K,theguardian
422,"The Yellow office
· See original ·
Rate this translation",December 12 at 7:00 AM,200 Comments475 Shares,1.9K,theguardian
423,"After thousands of years of failure, some scientists believe a breakthrough might finally be in sight.
First posted in October 2017.",December 12 at 3:00 AM,34 Comments45 Shares,Steve Lucijan Fle-Danijelović and 165 others,theguardian
424,"After thousands of years of failure, some scientists believe a breakthrough might finally be in sight.
First posted in October 2017.",December 12 at 3:00 AM,34 Comments45 Shares,Steve Lucijan Fle-Danijelović and 165 others,theguardian
425,20 years of Zelda: Ocarina of Time,December 11 at 11:43 PM,205 Comments375 Shares,1.4K,theguardian
426,20 years of Zelda: Ocarina of Time,December 11 at 11:43 PM,205 Comments375 Shares,1.4K,theguardian
427,"""At one point Pelosi came up with a revolutionary idea: 'an evidence-based conversation'. But just as she appeared to be cooling the temperature, Schumer and Trump traded verbal blows like New Yorkers rowing over a taxi.""",December 11 at 11:17 PM,128 Comments147 Shares,1K,theguardian
428,"""At one point Pelosi came up with a revolutionary idea: 'an evidence-based conversation'. But just as she appeared to be cooling the temperature, Schumer and Trump traded verbal blows like New Yorkers rowing over a taxi.""",December 11 at 11:17 PM,128 Comments147 Shares,1K,theguardian
429,"Schumer: ""When the president brags that he won North Dakota and Indiana, he's in real trouble""
Trump: ""I did. We did win North Dakota and Indiana""",December 11 at 10:55 PM,291 Comments143 Shares,1.8K,theguardian
430,"Schumer: ""When the president brags that he won North Dakota and Indiana, he's in real trouble""
Trump: ""I did. We did win North Dakota and Indiana""",December 11 at 10:55 PM,291 Comments143 Shares,1.8K,theguardian
431,"""The decision will cost the prime minister her remaining credibility and make averting no deal more difficult""",December 11 at 10:30 PM,63 Comments51 Shares,238,theguardian
432,"""The decision will cost the prime minister her remaining credibility and make averting no deal more difficult""",December 11 at 10:30 PM,63 Comments51 Shares,238,theguardian
433,,December 11 at 10:03 PM,55 Comments70 Shares,953,theguardian
434,,December 11 at 10:03 PM,55 Comments70 Shares,953,theguardian
435,,December 11 at 9:00 PM,58 Comments471 Shares,2.3K,theguardian
436,,December 11 at 9:00 PM,58 Comments471 Shares,2.3K,theguardian
437,,December 11 at 8:00 PM,163 Comments349 Shares,Steve Lucijan Fle-Danijelović and 1.2K others,theguardian
438,,December 11 at 8:00 PM,163 Comments349 Shares,Steve Lucijan Fle-Danijelović and 1.2K others,theguardian
439,BREAKING NEWS,December 11 at 7:45 PM,85 Comments274 Shares,1.5K,theguardian
440,BREAKING NEWS,December 11 at 7:45 PM,85 Comments274 Shares,1.5K,theguardian
441,Donald Trump has said he would be proud to shut down the US government over his demands for a wall on the border with Mexico during an extraordinary public row with top congressional Democrats in the Oval Office.,December 11 at 7:45 PM,494 Comments549 Shares265K Views,1.3K,theguardian
442,Donald Trump has said he would be proud to shut down the US government over his demands for a wall on the border with Mexico during an extraordinary public row with top congressional Democrats in the Oval Office.,December 11 at 7:45 PM,494 Comments549 Shares265K Views,1.3K,theguardian
443,"“I think another vote would be democratic. I think it is too simplistic to say that people voted to leave no matter what,” one leave voter said.",December 11 at 7:30 PM,299 Comments396 Shares,2.3K,theguardian
444,"“I think another vote would be democratic. I think it is too simplistic to say that people voted to leave no matter what,” one leave voter said.",December 11 at 7:30 PM,299 Comments396 Shares,2.3K,theguardian
445,"Owen Jones: ""It may well be that a second referendum will end up as the only option left standing. It is not the simple big red shiny button its most avid proponents suggest it is. Settling on a question and the number of options will be exceptionally fraught, and such a vote will be a viciously bitter and divisive affair, far more so than even last time.""",December 11 at 7:00 PM,69 Comments30 Shares,165,theguardian
446,"Owen Jones: ""It may well be that a second referendum will end up as the only option left standing. It is not the simple big red shiny button its most avid proponents suggest it is. Settling on a question and the number of options will be exceptionally fraught, and such a vote will be a viciously bitter and divisive affair, far more so than even last time.""",December 11 at 7:00 PM,69 Comments30 Shares,165,theguardian
447,,December 11 at 6:45 PM,19 Comments42 Shares,158,theguardian
448,,December 11 at 6:45 PM,19 Comments42 Shares,158,theguardian
449,Our latest Brexit analysis ...,December 11 at 6:30 PM,175 Comments20 Shares,148,theguardian
450,Our latest Brexit analysis ...,December 11 at 6:30 PM,175 Comments20 Shares,148,theguardian
451,"""You’ve heard of the Kitemark; a Theresa May guarantee is the shitemark.""",December 11 at 6:15 PM,36 Comments74 Shares,482,theguardian
452,"""You’ve heard of the Kitemark; a Theresa May guarantee is the shitemark.""",December 11 at 6:15 PM,36 Comments74 Shares,482,theguardian
453,"The ancient Japanese ritual of Sumo is in crisis. Only last week, a Mongolian wrestler was forced to retire after assaulting a teammate – but that's just the tip of the iceberg.",December 11 at 6:00 PM,67 Comments229 Shares178K Views,612,theguardian
454,"The ancient Japanese ritual of Sumo is in crisis. Only last week, a Mongolian wrestler was forced to retire after assaulting a teammate – but that's just the tip of the iceberg.",December 11 at 6:00 PM,67 Comments229 Shares178K Views,612,theguardian
455,LIVE: Pelosi looks at the cameras and says “this is spiralling downwards” as the bickering continues in the Oval Office,December 11 at 5:45 PM,132 Comments97 Shares,1K,theguardian
456,LIVE: Pelosi looks at the cameras and says “this is spiralling downwards” as the bickering continues in the Oval Office,December 11 at 5:45 PM,132 Comments97 Shares,1K,theguardian
457,"""For all her flaws, Sturgeon’s strength is and always has been clarity of purpose. She knows what she wants, has the guts to go after it when an opening arises, and can speak sufficiently fluent human to communicate it even to people sick of hearing about Brexit.""",December 11 at 5:30 PM,352 Comments889 Shares,7.5K,theguardian
458,"""For all her flaws, Sturgeon’s strength is and always has been clarity of purpose. She knows what she wants, has the guts to go after it when an opening arises, and can speak sufficiently fluent human to communicate it even to people sick of hearing about Brexit.""",December 11 at 5:30 PM,352 Comments889 Shares,7.5K,theguardian
459,Thousands of people are developing life-threatening reactions to animal products – and a single tiny creature is to blame.,December 11 at 5:15 PM,260 Comments731 Shares,1.3K,theguardian
460,Thousands of people are developing life-threatening reactions to animal products – and a single tiny creature is to blame.,December 11 at 5:15 PM,260 Comments731 Shares,1.3K,theguardian
461,,December 11 at 5:05 PM,48 Comments315 Shares,2K,theguardian
462,,December 11 at 5:05 PM,48 Comments315 Shares,2K,theguardian
463,"""Tumblr’s AI is basically a stoned 13-year-old boy. Everything looks like a butt.""",December 11 at 5:00 PM,29 Comments21 Shares,187,theguardian
464,"""Tumblr’s AI is basically a stoned 13-year-old boy. Everything looks like a butt.""",December 11 at 5:00 PM,29 Comments21 Shares,187,theguardian
465,"Broken bones and other injuries are common for sheep and cattle held on ships for weeks in cramped pens. Photojournalist Jo-Anne McArthur tracked the 22,000 arrivals on one boat in Israel’s Haifa port.",December 11 at 4:45 PM,87 Comments581 Shares,1.7K,theguardian
466,"Broken bones and other injuries are common for sheep and cattle held on ships for weeks in cramped pens. Photojournalist Jo-Anne McArthur tracked the 22,000 arrivals on one boat in Israel’s Haifa port.",December 11 at 4:45 PM,87 Comments581 Shares,1.7K,theguardian
467,"“We hugely admire Sterling’s talent. Our coverage of his off-field behaviour has nothing to do with skin colour."" said the Sun – but its chief sports writer Dave Kidd used his column to say that Sterling’s comments had prompted him to reconsider how young black players are covered, saying that he has “felt uneasy” with some aspects of how Sterling has been covered,",December 11 at 4:30 PM,43 Comments13 Shares,123,theguardian
468,"“We hugely admire Sterling’s talent. Our coverage of his off-field behaviour has nothing to do with skin colour."" said the Sun – but its chief sports writer Dave Kidd used his column to say that Sterling’s comments had prompted him to reconsider how young black players are covered, saying that he has “felt uneasy” with some aspects of how Sterling has been covered,",December 11 at 4:30 PM,43 Comments13 Shares,123,theguardian
469,"""By ruling without the authority of the parliament, the Tories made the ceremonial mace into a tawdry ornament, devoid of meaning and value.""",December 11 at 4:15 PM,54 Comments58 Shares,602,theguardian
470,"""By ruling without the authority of the parliament, the Tories made the ceremonial mace into a tawdry ornament, devoid of meaning and value.""",December 11 at 4:15 PM,54 Comments58 Shares,602,theguardian
471,BREAKING NEWS,December 11 at 4:07 PM,18 Comments6 Shares,209,theguardian
472,BREAKING NEWS,December 11 at 4:07 PM,18 Comments6 Shares,209,theguardian
473,I can't believe it's not clutter.,December 11 at 4:00 PM,41 Comments122 Shares,634,theguardian
474,I can't believe it's not clutter.,December 11 at 4:00 PM,41 Comments122 Shares,634,theguardian
475,"“This isn’t strong and stable government, it’s weak leadership from a weak prime minister.”",December 11 at 3:47 PM,129 Comments50 Shares,701,theguardian
476,"“This isn’t strong and stable government, it’s weak leadership from a weak prime minister.”",December 11 at 3:47 PM,129 Comments50 Shares,701,theguardian
477,"""I have met hardly anyone inside the Labour party who wants to go into the next election supporting Brexit. Anecdotally, among Labour branches who’ve been loyal to Corbyn, and among Momentum members, I find tolerance for that line at breaking point.""",December 11 at 3:30 PM,165 Comments274 Shares,Steve Lucijan Fle-Danijelović and 1.7K others,theguardian
478,"""I have met hardly anyone inside the Labour party who wants to go into the next election supporting Brexit. Anecdotally, among Labour branches who’ve been loyal to Corbyn, and among Momentum members, I find tolerance for that line at breaking point.""",December 11 at 3:30 PM,165 Comments274 Shares,Steve Lucijan Fle-Danijelović and 1.7K others,theguardian
479,,December 11 at 3:19 PM,56 Comments442 Shares,914,theguardian
480,,December 11 at 3:19 PM,56 Comments442 Shares,914,theguardian
481,,December 11 at 3:00 PM,23 Comments60 Shares,222,theguardian
482,,December 11 at 3:00 PM,23 Comments60 Shares,222,theguardian
483,"'On the night of 5 December 1989, Putin phoned Russia for orders as a crowd prepared to storm the KGB residence. The Berlin wall had fallen less than a month earlier.
'“Moscow is silent,” he was told.'",December 11 at 2:30 PM,"275 Comments1,259 Shares",3.5K,theguardian
484,"'On the night of 5 December 1989, Putin phoned Russia for orders as a crowd prepared to storm the KGB residence. The Berlin wall had fallen less than a month earlier.
'“Moscow is silent,” he was told.'",December 11 at 2:30 PM,"275 Comments1,259 Shares",3.5K,theguardian
485,"""The work on crisis prevention is incomplete.""",December 11 at 2:15 PM,108 Comments394 Shares,799,theguardian
486,"""The work on crisis prevention is incomplete.""",December 11 at 2:15 PM,108 Comments394 Shares,799,theguardian
487,"As the British prime minister arrives in Berlin for talks with Angela Merkel, she experiences some difficulty getting out of her car.",December 11 at 2:06 PM,497 Comments923 Shares452K Views,2.5K,theguardian
488,"As the British prime minister arrives in Berlin for talks with Angela Merkel, she experiences some difficulty getting out of her car.",December 11 at 2:06 PM,497 Comments923 Shares452K Views,2.5K,theguardian
489,"""We have the Daily Mail, which, during the Olympics, ran an article commenting that “it is likely to be a challenge for the organisers of the opening ceremony to find an educated white middle-aged mother and black father living together with a happy family”. It was later deleted.""",December 11 at 2:00 PM,29 Comments46 Shares,389,theguardian
490,"""We have the Daily Mail, which, during the Olympics, ran an article commenting that “it is likely to be a challenge for the organisers of the opening ceremony to find an educated white middle-aged mother and black father living together with a happy family”. It was later deleted.""",December 11 at 2:00 PM,29 Comments46 Shares,389,theguardian
491,"The Australian government has permitted the export of hundreds of rare and endangered parrots to a German organisation headed by a convicted kidnapper, fraudster and extortionist, despite concerns the birds could be sold at a huge profit.",December 11 at 1:45 PM,49 Comments268 Shares,994,theguardian
492,"The Australian government has permitted the export of hundreds of rare and endangered parrots to a German organisation headed by a convicted kidnapper, fraudster and extortionist, despite concerns the birds could be sold at a huge profit.",December 11 at 1:45 PM,49 Comments268 Shares,994,theguardian
493,Some Christmas gift inspiration that won't break the bank.,December 11 at 1:30 PM,2 Comments2 Shares,21,theguardian
494,Some Christmas gift inspiration that won't break the bank.,December 11 at 1:30 PM,2 Comments2 Shares,21,theguardian
495,"""If we vote to stay we’re not settling for a secure status quo. We’re voting to be hostages locked in the back of the car and driven headlong towards deeper EU integration."" - Michael Gove, 2016.",December 11 at 1:12 PM,"796 Comments1,979 Shares",8.9K,theguardian
496,"""If we vote to stay we’re not settling for a secure status quo. We’re voting to be hostages locked in the back of the car and driven headlong towards deeper EU integration."" - Michael Gove, 2016.",December 11 at 1:12 PM,"796 Comments1,979 Shares",8.9K,theguardian
497,The ‘Stansted 15’ face jail for stopping my flight from taking off. They helped me see justice – and the birth of my daughter.,December 11 at 1:00 PM,24 Comments199 Shares,1.2K,theguardian
498,The ‘Stansted 15’ face jail for stopping my flight from taking off. They helped me see justice – and the birth of my daughter.,December 11 at 1:00 PM,24 Comments199 Shares,1.2K,theguardian
499,"""Our children have tasted nothing but the bitterness of war.""",December 11 at 12:53 PM,"62 Comments1,056 Shares",2.3K,theguardian
500,"""Our children have tasted nothing but the bitterness of war.""",December 11 at 12:53 PM,"62 Comments1,056 Shares",2.3K,theguardian
501,,December 11 at 12:30 PM,219 Comments35 Shares,523,theguardian
502,,December 11 at 12:30 PM,219 Comments35 Shares,523,theguardian
503,"""Football has a racism problem?! I just thought black, Asian and minority ethnic people faced discrimination in employment, education, healthcare, justice and bleak dating apps!""",December 11 at 12:15 PM,17 Comments52 Shares,234,theguardian
504,"""Football has a racism problem?! I just thought black, Asian and minority ethnic people faced discrimination in employment, education, healthcare, justice and bleak dating apps!""",December 11 at 12:15 PM,17 Comments52 Shares,234,theguardian
505,No yellow vests means no yellow-vest protests. Simple!,December 11 at 12:09 PM,"583 Comments3,269 Shares",Jeff Jarvis and 10K others,theguardian
506,No yellow vests means no yellow-vest protests. Simple!,December 11 at 12:09 PM,"583 Comments3,269 Shares",Jeff Jarvis and 10K others,theguardian
507,"“You know the end is near, you expect the worst, then there’s a small flicker of light – before another collapse. And it always ends badly.”",December 11 at 12:00 PM,87 Comments268 Shares,827,theguardian
508,"“You know the end is near, you expect the worst, then there’s a small flicker of light – before another collapse. And it always ends badly.”",December 11 at 12:00 PM,87 Comments268 Shares,827,theguardian
509,"Transform your ability to write a great feature at this masterclass with multi-award-winning journalist Will Storr.
Whether you’re at the beginning of your journalism career, or want to brush up your technique, this masterclass will transform your writing abilities. Led by multi-award-winning journalist Will Storr, the class covers the essential skills of feature writing – from pitching story ideas to editors to crafting compelling articles for different publications.
During...










See More",December 11 at 12:00 PM,1 Comment,3,theguardian
